subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	1	1	1	3
sub-292	0	0	0	1	1	143
sub-294	0	0	0	1	1	100
sub-302	0	0	0	1	1	41
sub-303	0	0	0	1	1	189
sub-307	0	0	0	1	1	187
sub-314	0	0	0	1	1	173
sub-316	0	0	0	1	1	194
sub-320	0	0	0	1	1	177
sub-330	0	0	0	1	1	197
sub-331	0	0	0	1	1	322
sub-334	0	0	0	1	1	278
sub-335	0	0	0	1	1	216
sub-339	0	0	0	1	1	146
sub-352	0	0	0	1	1	212
sub-357	0	0	0	1	1	137
sub-369	0	0	0	1	1	191
sub-372	0	0	0	1	1	264
sub-376	0	1	7	1	1	249
sub-384	0	1	9	1	1	234
sub-394	0	1	9	1	1	207
sub-395	0	1	5	1	1	162
sub-399	0	1	13	1	1	330
sub-400	0	1	8	1	1	309
sub-403	0	1	7	1	1	131
sub-405	0	1	8	1	1	294
sub-413	0	1	7	1	1	263
