subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	7	1	1	91
sub-01	0	0	0	1	1	228
sub-02	1	1	3	1	1	229
sub-03	1	1	3	1	1	229
sub-04	1	1	3	1	1	229
sub-05	1	1	3	1	1	229
sub-06	1	1	3	1	1	229
sub-07	1	1	3	1	1	229
sub-09	1	1	3	1	1	229
sub-10	1	1	3	1	1	229
sub-11	1	1	3	1	1	229
sub-12	1	1	3	1	1	229
sub-13	1	1	3	1	1	229
sub-14	1	1	3	1	1	229
sub-16	1	1	3	1	1	229
sub-17	1	1	3	1	1	229
sub-18	1	1	3	1	1	229
sub-20	1	1	3	1	1	229
sub-21	1	1	3	1	1	229
sub-23	1	1	3	1	1	229
sub-24	1	1	3	1	1	229
sub-25	1	1	3	1	1	229
sub-26	1	1	3	1	1	229
sub-28	1	1	3	1	1	229
sub-29	1	1	3	1	1	229
