subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	2	1	1	3
sub-101	0	0	0	1	1	39
sub-102	0	0	0	1	1	39
sub-103	0	0	0	1	1	39
sub-104	0	0	0	1	1	39
sub-105	0	0	0	1	1	39
sub-106	0	0	0	1	1	39
sub-107	0	0	0	1	1	39
sub-108	0	0	0	1	1	39
sub-109	0	0	0	1	1	39
sub-110	0	0	0	1	1	39
sub-111	0	0	0	1	1	39
sub-112	0	0	0	1	1	39
sub-113	0	0	0	1	1	39
sub-114	0	0	0	1	1	39
sub-115	0	0	0	1	1	39
sub-116	0	0	0	1	1	39
sub-201	0	0	0	1	1	39
sub-202	0	0	0	1	1	39
sub-203	0	0	0	1	1	39
sub-204	0	0	0	1	1	39
sub-205	0	0	0	1	1	39
sub-206	0	0	0	1	1	39
sub-207	0	0	0	1	1	39
sub-208	0	0	0	1	1	39
sub-209	0	0	0	1	1	39
sub-210	0	0	0	1	1	39
sub-211	0	0	0	1	1	39
sub-212	0	0	0	1	1	39
sub-213	0	0	0	1	1	39
