subject_id	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	7
sub-chiba750	1	1	51
sub-chibaIngenia	1	1	52
sub-douglas	1	1	25
sub-glen	1	1	44
sub-juntendo750w	1	1	47
sub-juntendoAchieva	1	1	48
sub-juntendoPrisma	1	1	21
sub-juntendoSkyra	1	1	21
sub-mgh	1	1	25
sub-oxfordFmrib	1	1	96
sub-perform	1	1	76
sub-poly	1	1	21
sub-tokyo750w	1	1	58
sub-tokyoIngenia	1	1	56
sub-tokyoSigna1	1	1	56
sub-tokyoSigna2	1	1	51
sub-tokyoSkyra	1	1	44
sub-ucl	1	1	57
sub-unf	1	1	21
