subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	1	1	1	1	3
sub-108TUSW011001	0	0	0	1	1	64
sub-108TUSW011002	0	0	0	1	1	70
sub-108TUSW011003	0	0	0	1	1	64
sub-108TUSW011004	0	0	0	1	1	64
sub-108TUSW011005	0	0	0	1	1	64
sub-108TUSW011006	0	0	0	1	1	64
sub-108TUSW011007	0	0	0	1	1	64
sub-108TUSW011008	0	0	0	1	1	64
sub-108TUSW011009	0	0	0	1	1	64
sub-108TUSW011010	0	0	0	1	1	64
sub-108TUSW011011	0	0	0	1	1	64
sub-108TUSW011012	0	0	0	1	1	64
sub-108TUSW011013	0	0	0	1	1	64
sub-108TUSW011014	0	0	0	1	1	64
sub-108TUSW011015	0	0	0	1	1	64
sub-108TUSW011016	0	0	0	1	1	64
sub-108TUSW011017	0	0	0	1	1	64
sub-108TUSW011018	0	0	0	1	1	64
sub-108TUSW011019	0	0	0	1	1	64
sub-108TUSW011020	0	0	0	1	1	64
sub-108TUSW011021	0	0	0	1	1	64
sub-108TUSW011022	0	0	0	1	1	64
sub-108TUSW011023	0	0	0	1	1	64
sub-108TUSW011024	0	0	0	1	1	64
sub-108TUSW011025	0	0	0	1	1	64
sub-108TUSW011026	0	0	0	1	1	64
sub-108TUSW011027	0	0	0	1	1	64
sub-108TUSW011028	0	0	0	1	1	64
sub-108TUSW011029	0	0	0	1	1	64
sub-108TUSW011030	0	0	0	1	1	64
sub-108TUSW011031	0	0	0	1	1	64
sub-108TUSW011032	0	0	0	1	1	64
sub-108TUSW011033	0	0	0	1	1	64
sub-108TUSW011034	0	0	0	1	1	64
sub-108TUSW011035	0	0	0	1	1	64
sub-108TUSW011036	0	0	0	1	1	64
sub-108TUSW011037	0	0	0	1	1	64
sub-108TUSW011038	0	0	0	1	1	64
sub-108TUSW011039	0	0	0	1	1	64
sub-108TUSW011040	0	0	0	1	1	64
sub-108TUSW011041	0	0	0	1	1	64
sub-108TUSW011042	0	0	0	1	1	64
sub-108TUSW011043	0	0	0	1	1	37
sub-108TUSW011044	0	0	0	1	1	64
sub-108TUSW011045	0	0	0	1	1	64
sub-108TUSW011046	0	0	0	1	1	64
sub-108TUSW011047	0	0	0	1	1	64
sub-108TUSW011048	0	0	0	1	1	64
sub-108TUSW011049	0	0	0	1	1	64
sub-108TUSW011050	0	0	0	1	1	64
sub-108TUSW011051	0	0	0	1	1	64
