subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	3
sub-DRRA01F	1	1	3	1	1	10
sub-DRRA01M	1	1	3	1	1	10
sub-DRRA02F	1	1	3	1	1	10
sub-DRRA02M	1	1	3	1	1	10
sub-DRRA03M	1	1	3	1	1	10
sub-DRRA04F	1	1	3	1	1	10
sub-DRRA04M	1	1	3	1	1	10
sub-DRRA05F	1	1	3	1	1	10
sub-DRRA05M	1	1	3	1	1	10
sub-DRRA06F	1	1	3	1	1	10
sub-DRRA06M	1	1	3	1	1	10
sub-DRRA07F	1	1	3	1	1	10
sub-DRRA08F	1	1	3	1	1	10
sub-DRRA08M	1	1	3	1	1	10
sub-DRRA09F	1	1	3	1	1	10
sub-DRRA09M	1	1	3	1	1	10
sub-DRRA10F	1	1	3	1	1	10
sub-DRRA10M	1	1	3	1	1	10
sub-DRRA11F	1	1	3	1	1	10
sub-DRRA12F	1	1	3	1	1	10
sub-HDRA02C	1	1	72	1	1	60
sub-HDRA03C	1	1	72	1	1	60
sub-HDRA04S	1	1	72	1	1	60
sub-HDRA05C	1	1	72	1	1	60
sub-HDRA06S	1	1	84	1	1	70
sub-HDRA07S	1	1	72	1	1	60
sub-HDRA08C	1	1	72	1	1	60
sub-HDRA09S	1	1	72	1	1	60
sub-HDRA10C	1	1	72	1	1	60
sub-HDRA11C	1	1	72	1	1	60
sub-HDRA12C	1	1	72	1	1	60
sub-HDRA13S	1	1	72	1	1	60
sub-HDRA14C	1	1	72	1	1	60
sub-JBRB01E	1	1	3	1	1	10
sub-JBRB01S	1	1	3	1	1	10
sub-JBRB02E	1	1	3	1	1	10
sub-JBRB02S	1	1	3	1	1	10
sub-JBRB03E	1	1	3	1	1	10
sub-JBRB03S	1	1	3	1	1	10
sub-JBRB04E	1	1	3	1	1	10
sub-JBRB04S	1	1	3	1	1	10
sub-JBRB05E	1	1	3	1	1	10
sub-JBRB05S	1	1	3	1	1	10
sub-JBRB06E	1	1	3	1	1	10
sub-JBRB06S	1	1	3	1	1	10
sub-LMRA01W	1	1	3	1	1	10
sub-LMRA02W	1	1	3	1	1	10
sub-LMRA03W	1	1	3	1	1	10
sub-LMRA04W	1	1	3	1	1	10
sub-LMRA05W	1	1	3	1	1	10
sub-LMRA06W	1	1	3	1	1	10
sub-LMRA07W	1	1	3	1	1	10
sub-LMRA08W	1	1	3	1	1	10
sub-LMRA09W	1	1	3	1	1	10
sub-SLRC01F	1	1	12	1	1	10
sub-SLRC01M	1	1	12	1	1	10
sub-SLRC02F	1	1	12	1	1	10
sub-SLRC02M	1	1	12	1	1	10
sub-SLRC03F	1	1	12	1	1	10
sub-SLRC03M	1	1	12	1	1	10
sub-SLRC04F	1	1	12	1	1	10
sub-SLRC04M	1	1	12	1	1	10
sub-SLRC05F	1	1	12	1	1	10
sub-SLRC05M	1	1	12	1	1	10
sub-SLRC06F	1	1	12	1	1	10
sub-SLRC06M	1	1	12	1	1	10
sub-SLRC07F	1	1	12	1	1	10
sub-SLRC07M	1	1	12	1	1	10
sub-SLRC08F	1	1	12	1	1	10
sub-SLRC08M	1	1	12	1	1	10
sub-SLRC09F	1	1	12	1	1	10
sub-SLRC09M	1	1	12	1	1	10
sub-SLRC10F	1	1	12	1	1	10
sub-SLRC10M	1	1	12	1	1	10
sub-SLRC11F	1	1	12	1	1	10
sub-SLRC11M	1	1	12	1	1	10
sub-SLRC12M	1	1	24	1	1	20
