subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	4
sub-01	1	1	1	1	1	475
sub-02	1	1	1	1	1	513
sub-03	1	1	1	1	1	586
sub-04	1	1	1	1	1	586
sub-05	1	1	1	1	1	549
sub-06	1	1	1	1	1	401
sub-07	1	1	1	1	1	162
sub-08	1	1	1	1	1	142
sub-09	1	1	1	1	1	494
sub-10	1	1	1	1	1	568
sub-11	1	1	1	1	1	531
sub-12	1	1	1	1	1	476
sub-13	1	1	1	1	1	87
sub-14	1	1	1	1	1	624
sub-15	1	1	1	1	1	254
sub-16	1	1	1	1	1	365
sub-17	1	1	1	1	1	605
sub-18	1	1	1	1	1	531
sub-19	1	1	1	1	1	605
sub-20	1	1	1	1	1	444
sub-21	1	1	1	1	1	383
sub-22	1	1	1	1	1	642
sub-23	1	1	1	1	1	642
sub-24	1	1	1	1	1	347
