subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	4
sub-1001	0	0	0	1	1	124
sub-1002	0	0	0	1	1	124
sub-1003	0	0	0	1	1	124
sub-1004	0	0	0	1	1	124
sub-1005	0	0	0	1	1	124
sub-1006	0	0	0	1	1	124
sub-1007	0	0	0	1	1	124
sub-1008	0	0	0	1	1	124
sub-1009	0	0	0	1	1	124
sub-1010	0	0	0	1	1	124
sub-1014	0	0	0	1	1	124
sub-1016	0	0	0	1	1	124
sub-1017	0	0	0	1	1	124
sub-1019	0	0	0	1	1	124
sub-1021	0	0	0	1	1	124
sub-1022	0	0	0	1	1	124
sub-1025	0	0	0	1	1	124
sub-1026	0	0	0	1	1	124
sub-1027	0	0	0	1	1	124
sub-1029	0	0	0	1	1	124
sub-1030	0	0	0	1	1	124
sub-1031	1	1	2	1	1	124
sub-1032	1	1	2	1	1	124
sub-1034	1	1	2	1	1	124
sub-1035	1	1	2	1	1	124
sub-1036	1	1	2	1	1	124
