subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	1	1	1	1	3
sub-201	0	0	0	1	1	56
sub-202	0	0	0	1	1	58
sub-203	0	0	0	1	1	58
sub-204	0	0	0	1	1	58
sub-205	0	0	0	1	1	58
sub-207	0	0	0	1	1	58
sub-209	0	0	0	1	1	58
sub-210	0	0	0	1	1	58
sub-211	0	0	0	1	1	58
sub-212	0	0	0	1	1	58
sub-213	0	0	0	1	1	58
sub-214	0	0	0	1	1	58
sub-215	0	0	0	1	1	58
sub-216	0	0	0	1	1	58
sub-217	0	0	0	1	1	58
sub-218	0	0	0	1	1	58
sub-219	0	0	0	1	1	58
sub-220	0	0	0	1	1	58
sub-221	0	0	0	1	1	58
sub-222	0	0	0	1	1	58
sub-223	0	0	0	1	1	58
sub-224	0	0	0	1	1	58
sub-225	0	0	0	1	1	58
sub-226	0	0	0	1	1	58
sub-227	0	0	0	1	1	58
sub-228	0	0	0	1	1	58
sub-229	0	0	0	1	1	58
sub-230	0	0	0	1	1	58
sub-231	0	0	0	1	1	58
sub-232	0	0	0	1	1	58
sub-233	0	0	0	1	1	58
sub-234	0	0	0	1	1	58
sub-235	0	0	0	1	1	58
sub-236	0	0	0	1	1	58
sub-237	0	0	0	1	1	58
sub-238	0	0	0	1	1	58
sub-239	0	0	0	1	1	58
sub-241	0	0	0	1	1	58
sub-242	0	0	0	1	1	58
sub-243	0	0	0	1	1	58
sub-244	0	0	0	1	1	58
sub-245	0	0	0	1	1	58
sub-246	0	0	0	1	1	58
sub-247	0	0	0	1	1	58
sub-248	0	0	0	1	1	58
sub-249	0	0	0	1	1	58
sub-250	0	0	0	1	1	58
sub-251	0	0	0	1	1	58
sub-252	0	0	0	1	1	58
sub-253	0	0	0	1	1	58
sub-254	0	0	0	1	1	58
sub-255	0	0	0	1	1	58
sub-256	0	0	0	1	1	58
sub-257	0	0	0	1	1	58
sub-259	0	0	0	1	1	58
sub-260	0	0	0	1	1	58
sub-261	0	0	0	1	1	58
sub-263	0	0	0	1	1	58
sub-265	0	0	0	1	1	58
sub-266	0	0	0	1	1	58
sub-267	0	0	0	1	1	58
sub-268	0	0	0	1	1	58
sub-269	0	0	0	1	1	58
sub-270	0	0	0	1	1	58
