subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	123
sub-001	0	0	0	1	1	34
sub-002	0	0	0	1	1	34
sub-003	0	0	0	1	1	34
sub-004	0	0	0	1	1	34
sub-005	0	0	0	1	1	34
sub-006	1	1	1	1	1	34
sub-007	0	0	0	1	1	34
sub-008	0	0	0	1	1	17
sub-009	0	0	0	1	1	34
sub-010	0	0	0	1	1	34
sub-011	1	1	2	1	1	34
sub-012	1	1	1	1	1	17
sub-013	0	0	0	1	1	17
sub-014	0	0	0	1	1	17
sub-015	0	0	0	1	1	17
sub-016	0	0	0	1	1	34
sub-017	0	0	0	1	1	34
sub-018	0	0	0	1	1	34
sub-019	0	0	0	1	1	17
sub-020	0	0	0	1	1	17
sub-021	1	1	1	1	1	17
sub-022	0	0	0	1	1	51
sub-023	0	0	0	1	1	34
sub-024	0	0	0	1	1	17
