subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
sub-5090	1	1	8	1	1	95
sub-5091	1	1	31	1	1	326
sub-5094	1	1	18	1	1	175
sub-5095	1	1	8	1	1	90
sub-5099	1	1	20	1	1	222
sub-5100	1	1	10	1	1	111
sub-5102	1	1	17	1	1	178
sub-5103	1	1	18	1	1	175
sub-5104	1	1	14	1	1	179
sub-5105	1	1	8	1	1	90
sub-5108	1	1	8	1	1	90
sub-5109	1	1	23	1	1	257
sub-5110	1	1	9	1	1	98
sub-5111	1	1	2	1	1	31
sub-5117	1	1	13	1	1	130
sub-5118	1	1	10	1	1	101
sub-5120	1	1	22	1	1	228
sub-5121	1	1	27	1	1	285
sub-5122	1	1	9	1	1	87
sub-5123	1	1	11	1	1	119
sub-5125	1	1	29	1	1	310
sub-5126	1	1	25	1	1	278
sub-5136	1	1	24	1	1	249
sub-5137	1	1	16	1	1	180
sub-5138	1	1	4	1	1	42
sub-5139	1	1	20	1	1	216
sub-5140	1	1	23	1	1	257
sub-5141	1	1	16	1	1	169
sub-5143	1	1	17	1	1	183
sub-5144	1	1	4	1	1	42
sub-5147	1	1	16	1	1	175
sub-5148	1	1	8	1	1	90
sub-5149	1	1	21	1	1	236
sub-5150	1	1	5	1	1	50
sub-5151	1	1	18	1	1	186
sub-5153	1	1	24	1	1	265
sub-5154	1	1	13	1	1	140
sub-5157	1	1	21	1	1	204
sub-5158	1	1	19	1	1	199
sub-5159	1	1	18	1	1	196
sub-5160	1	1	18	1	1	186
sub-5161	1	1	24	1	1	259
sub-5162	1	1	25	1	1	268
sub-5163	1	1	22	1	1	259
sub-5164	1	1	5	1	1	61
sub-5165	1	1	8	1	1	105
sub-5166	1	1	25	1	1	267
sub-5167	1	1	19	1	1	215
sub-5169	1	1	25	1	1	262
sub-5171	1	1	4	1	1	47
sub-5172	1	1	6	1	1	63
sub-5173	1	1	5	1	1	50
sub-5177	1	1	8	1	1	90
sub-5179	1	1	18	1	1	196
sub-5182	1	1	8	1	1	85
sub-5183	1	1	4	1	1	37
sub-5185	1	1	19	1	1	204
sub-5186	1	1	15	1	1	161
sub-5187	1	1	16	1	1	159
sub-5188	1	1	11	1	1	108
sub-5189	1	1	6	1	1	95
sub-5190	1	1	7	1	1	66
sub-5192	1	1	22	1	1	239
sub-5193	1	1	4	1	1	37
sub-5194	1	1	10	1	1	111
sub-5198	1	1	8	1	1	74
sub-5199	1	1	17	1	1	199
sub-5200	1	1	16	1	1	175
sub-5201	1	1	16	1	1	169
sub-5204	1	1	3	1	1	29
sub-5205	1	1	2	1	1	26
sub-5207	1	1	5	1	1	55
sub-5211	1	1	18	1	1	189
sub-5213	1	1	12	1	1	137
sub-5215	1	1	25	1	1	268
sub-5216	1	1	13	1	1	125
sub-5217	1	1	13	1	1	130
sub-5218	1	1	1	1	1	13
sub-5220	1	1	3	1	1	34
sub-5222	1	1	19	1	1	199
sub-5223	1	1	4	1	1	37
sub-5224	1	1	12	1	1	132
sub-5226	1	1	16	1	1	170
sub-5227	1	1	11	1	1	98
sub-5229	1	1	13	1	1	130
sub-5231	1	1	20	1	1	207
sub-5233	1	1	15	1	1	167
sub-5237	1	1	13	1	1	140
sub-5242	1	1	15	1	1	146
sub-5244	1	1	26	1	1	276
sub-5246	1	1	16	1	1	138
sub-5247	1	1	4	1	1	37
sub-5250	1	1	8	1	1	85
sub-5252	1	1	8	1	1	85
sub-5255	1	1	3	1	1	29
sub-5256	1	1	11	1	1	119
sub-5258	1	1	17	1	1	199
sub-5259	1	1	12	1	1	127
sub-5260	1	1	11	1	1	114
sub-5262	1	1	7	1	1	87
sub-5267	1	1	12	1	1	122
sub-5270	1	1	16	1	1	180
sub-5272	1	1	12	1	1	121
sub-5274	1	1	19	1	1	194
sub-5280	1	1	4	1	1	42
sub-5282	1	1	7	1	1	71
sub-5286	1	1	17	1	1	178
sub-5287	1	1	9	1	1	93
sub-5289	1	1	4	1	1	37
sub-5290	1	1	19	1	1	204
sub-5295	1	1	8	1	1	85
sub-5300	1	1	12	1	1	122
sub-5301	1	1	4	1	1	37
sub-5302	1	1	9	1	1	93
sub-5304	1	1	16	1	1	159
sub-5307	1	1	13	1	1	130
sub-5308	1	1	19	1	1	204
sub-5310	1	1	10	1	1	101
sub-5311	1	1	13	1	1	130
sub-5312	1	1	20	1	1	202
sub-5314	1	1	1	1	1	13
sub-5316	1	1	5	1	1	45
sub-5317	1	1	17	1	1	220
sub-5325	1	1	9	1	1	93
sub-5328	1	1	9	1	1	77
sub-5330	1	1	11	1	1	119
sub-5332	1	1	8	1	1	90
sub-5334	1	1	16	1	1	170
sub-5336	1	1	11	1	1	114
sub-5338	1	1	16	1	1	185
sub-5341	1	1	15	1	1	135
sub-5342	1	1	17	1	1	178
sub-5344	1	1	13	1	1	135
sub-5347	1	1	4	1	1	45
sub-5348	1	1	4	1	1	42
sub-5352	1	1	13	1	1	130
sub-5354	1	1	4	1	1	42
sub-5355	1	1	11	1	1	109
sub-5357	1	1	18	1	1	191
sub-5358	1	1	4	1	1	37
sub-5362	1	1	11	1	1	114
sub-5363	1	1	2	1	1	21
sub-5365	1	1	19	1	1	202
sub-5367	1	1	19	1	1	210
sub-5369	1	1	17	1	1	188
sub-5370	1	1	16	1	1	185
sub-5371	1	1	8	1	1	85
sub-5372	1	1	17	1	1	177
sub-5374	1	1	16	1	1	175
sub-5376	1	1	7	1	1	71
sub-5378	1	1	8	1	1	90
sub-5379	1	1	15	1	1	156
sub-5380	1	1	4	1	1	37
sub-5382	1	1	5	1	1	50
sub-5385	1	1	5	1	1	50
sub-5386	1	1	9	1	1	93
sub-5388	1	1	15	1	1	172
sub-5389	1	1	17	1	1	162
sub-5391	1	1	8	1	1	90
sub-5393	1	1	17	1	1	183
sub-5395	1	1	8	1	1	90
sub-5398	1	1	8	1	1	85
sub-5400	1	1	17	1	1	183
sub-5403	1	1	4	1	1	42
sub-5404	1	1	13	1	1	135
sub-5405	1	1	11	1	1	114
sub-5406	1	1	12	1	1	127
sub-5407	1	1	9	1	1	77
sub-5408	1	1	2	1	1	21
sub-5409	1	1	16	1	1	170
sub-5413	1	1	4	1	1	42
sub-5414	1	1	17	1	1	183
sub-5417	1	1	9	1	1	98
sub-5420	1	1	3	1	1	29
sub-5425	1	1	1	1	1	13
sub-5428	1	1	8	1	1	79
sub-5430	1	1	18	1	1	196
sub-5435	1	1	16	1	1	170
sub-5438	1	1	9	1	1	98
sub-5439	1	1	9	1	1	93
sub-5443	1	1	10	1	1	101
sub-5445	1	1	12	1	1	122
sub-5446	1	1	8	1	1	85
sub-5447	1	1	17	1	1	183
sub-5448	1	1	8	1	1	95
sub-5452	1	1	8	1	1	79
sub-5457	1	1	9	1	1	98
sub-5460	1	1	17	1	1	161
sub-5462	1	1	1	1	1	18
sub-5463	1	1	8	1	1	85
sub-5464	1	1	5	1	1	45
sub-5468	1	1	8	1	1	79
sub-5471	1	1	9	1	1	98
sub-5472	1	1	8	1	1	85
sub-5474	1	1	7	1	1	82
sub-5475	1	1	10	1	1	101
sub-5476	1	1	16	1	1	170
sub-5477	1	1	3	1	1	36
sub-5478	1	1	8	1	1	85
sub-5479	1	1	8	1	1	90
sub-5480	1	1	13	1	1	135
sub-5482	1	1	4	1	1	37
sub-5486	1	1	4	1	1	37
sub-5489	1	1	6	1	1	63
sub-5492	1	1	8	1	1	90
sub-5493	1	1	3	1	1	36
sub-5495	1	1	8	1	1	90
sub-5496	1	1	4	1	1	37
sub-5497	1	1	3	1	1	34
sub-5499	1	1	4	1	1	37
sub-5501	1	1	8	1	1	85
sub-5502	1	1	9	1	1	93
sub-5503	1	1	8	1	1	90
sub-5507	1	1	7	1	1	76
sub-5508	1	1	8	1	1	90
sub-5510	1	1	7	1	1	82
sub-5513	1	1	7	1	1	76
sub-5514	1	1	10	1	1	106
sub-5516	1	1	9	1	1	93
sub-5519	1	1	9	1	1	93
sub-5520	1	1	9	1	1	103
sub-5524	1	1	9	1	1	98
sub-5526	1	1	8	1	1	85
sub-5527	1	1	8	1	1	95
sub-5528	1	1	2	1	1	21
sub-5529	1	1	3	1	1	34
sub-5531	1	1	6	1	1	53
sub-5534	1	1	3	1	1	34
sub-5536	1	1	9	1	1	93
sub-5537	1	1	9	1	1	93
sub-5541	1	1	10	1	1	101
sub-5543	1	1	8	1	1	85
sub-5544	1	1	6	1	1	74
sub-5547	1	1	5	1	1	50
sub-5550	1	1	8	1	1	90
sub-5551	1	1	2	1	1	21
sub-5553	1	1	8	1	1	92
sub-5555	1	1	8	1	1	90
sub-5556	1	1	8	1	1	85
sub-5558	1	1	8	1	1	95
sub-5559	1	1	4	1	1	37
sub-5560	1	1	6	1	1	83
sub-5561	1	1	10	1	1	101
sub-5562	1	1	4	1	1	42
sub-5565	1	1	8	1	1	79
sub-5567	1	1	9	1	1	93
sub-5571	1	1	4	1	1	37
sub-5573	1	1	5	1	1	45
sub-5574	1	1	3	1	1	29
sub-5579	1	1	7	1	1	82
sub-5580	1	1	4	1	1	37
sub-5581	1	1	1	1	1	23
sub-5584	1	1	4	1	1	37
sub-5587	1	1	4	1	1	37
sub-5588	1	1	9	1	1	93
sub-5589	1	1	4	1	1	42
