subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	3
sub-001	0	1	1	1	1	35
sub-002	0	1	1	1	1	35
sub-003	0	1	1	1	1	35
sub-004	0	1	1	1	1	35
sub-005	0	1	1	1	1	35
sub-006	0	1	1	1	1	35
sub-007	0	1	1	1	1	35
sub-008	0	1	1	1	1	35
sub-009	0	1	1	1	1	35
sub-010	0	1	1	1	1	35
sub-011	0	1	1	1	1	35
sub-012	0	1	1	1	1	35
sub-013	0	1	1	1	1	35
sub-014	0	1	1	1	1	35
sub-015	0	1	1	1	1	35
sub-016	0	1	1	1	1	35
sub-017	0	1	1	1	1	35
sub-018	0	1	1	1	1	35
sub-019	0	1	1	1	1	35
sub-020	0	1	1	1	1	35
sub-021	0	1	1	1	1	35
sub-022	0	1	1	1	1	35
sub-023	0	1	1	1	1	35
sub-024	0	1	1	1	1	35
sub-025	0	1	1	1	1	35
sub-026	0	1	1	1	1	35
sub-027	0	1	1	1	1	35
sub-028	0	1	1	1	1	35
sub-029	0	1	1	1	1	35
sub-030	0	1	1	1	1	35
sub-031	0	1	1	1	1	35
sub-032	0	1	1	1	1	35
sub-033	0	1	1	1	1	35
sub-034	0	1	1	1	1	35
sub-035	0	1	1	1	1	35
sub-036	0	1	1	1	1	35
sub-037	0	1	1	1	1	35
sub-038	0	1	1	1	1	35
sub-039	0	1	1	1	1	35
sub-040	0	1	1	1	1	35
sub-041	0	1	1	1	1	35
sub-042	0	1	1	1	1	35
sub-043	0	1	1	1	1	35
sub-044	0	1	1	1	1	35
sub-045	0	1	1	1	1	35
sub-046	0	1	1	1	1	35
sub-047	0	1	1	1	1	35
sub-048	0	1	1	1	1	35
sub-049	0	1	1	1	1	35
