subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	1	1	1	4
sub-002	0	0	0	1	1	395
sub-003	0	0	0	1	1	395
sub-005	0	0	0	1	1	395
sub-006	0	0	0	1	1	395
sub-007	0	0	0	1	1	395
sub-008	0	0	0	1	1	395
sub-009	0	0	0	1	1	395
sub-010	0	0	0	1	1	395
sub-011	0	0	0	1	1	395
sub-012	0	0	0	1	1	395
sub-013	0	0	0	1	1	395
sub-014	0	0	0	1	1	395
sub-015	0	0	0	1	1	395
sub-016	0	0	0	1	1	395
sub-017	0	0	0	1	1	395
sub-018	0	0	0	1	1	395
sub-019	0	0	0	1	1	395
sub-020	0	0	0	1	1	395
sub-021	0	0	0	1	1	395
sub-023	0	0	0	1	1	395
sub-024	0	0	0	1	1	395
sub-025	0	0	0	1	1	395
sub-026	0	0	0	1	1	395
sub-027	0	0	0	1	1	395
sub-028	0	0	0	1	1	395
sub-029	0	0	0	1	1	395
sub-030	0	0	0	1	1	395
sub-031	0	0	0	1	1	395
sub-032	0	0	0	1	1	395
sub-033	0	0	0	1	1	395
