subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	1	4	1	1	5
sub-202	1	1	12	1	1	215
sub-203	1	1	12	1	1	234
sub-204	1	1	9	1	1	203
sub-208	1	1	12	1	1	234
sub-209	1	1	12	1	1	141
sub-210	1	1	12	1	1	234
sub-211	0	0	0	1	1	93
sub-212	1	1	12	1	1	234
sub-213	1	1	12	1	1	251
sub-214	1	1	12	1	1	234
sub-215	1	1	12	1	1	234
sub-216	1	1	12	1	1	234
sub-217	0	0	0	1	1	93
sub-218	1	1	9	1	1	184
sub-221	1	1	9	1	1	184
sub-243	1	1	9	1	1	184
sub-244	1	1	9	1	1	184
sub-245	1	1	9	1	1	184
sub-247	1	1	9	1	1	201
sub-248	1	1	9	1	1	184
sub-249	1	1	9	1	1	184
sub-252	1	1	9	1	1	167
sub-255	1	1	9	1	1	184
sub-256	1	1	9	1	1	184
sub-257	1	1	9	1	1	184
sub-261	1	1	9	1	1	184
sub-263	1	1	9	1	1	184
sub-264	1	1	9	1	1	184
sub-265	1	1	9	1	1	184
sub-267	1	1	9	1	1	184
sub-269	1	1	9	1	1	184
sub-270	1	1	9	1	1	167
sub-271	1	1	9	1	1	167
sub-272	1	1	9	1	1	167
