subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	2	1	1	13
sub-101	0	0	0	1	1	32
sub-103	0	0	0	1	1	32
sub-104	0	0	0	1	1	32
sub-108	0	0	0	1	1	32
sub-109	0	0	0	1	1	32
sub-112	0	0	0	1	1	32
sub-116	0	0	0	1	1	32
sub-117	0	0	0	1	1	32
sub-119	0	0	0	1	1	32
sub-121	0	0	0	1	1	32
sub-122	0	0	0	1	1	32
sub-123	0	0	0	1	1	32
sub-124	0	0	0	1	1	32
sub-125	0	0	0	1	1	32
sub-126	0	0	0	1	1	32
sub-127	0	0	0	1	1	32
sub-128	0	0	0	1	1	32
sub-130	0	0	0	1	1	32
sub-132	0	0	0	1	1	32
sub-133	0	0	0	1	1	32
sub-202	0	0	0	1	1	32
sub-206	0	0	0	1	1	32
sub-207	0	0	0	1	1	32
sub-209	0	0	0	1	1	32
sub-211	0	0	0	1	1	32
sub-213	0	0	0	1	1	32
sub-218	0	0	0	1	1	32
sub-222	0	0	0	1	1	32
sub-302	0	0	0	1	1	32
sub-303	0	0	0	1	1	32
sub-304	0	0	0	1	1	32
sub-305	0	0	0	1	1	32
sub-306	0	0	0	1	1	32
sub-308	0	0	0	1	1	32
sub-309	0	0	0	1	1	32
sub-311	0	0	0	1	1	32
sub-313	0	0	0	1	1	32
sub-314	0	0	0	1	1	32
sub-316	0	0	0	1	1	32
sub-318	0	0	0	1	1	32
sub-319	0	0	0	1	1	32
sub-320	0	0	0	1	1	32
