subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	1	1	1	14
sub-1001	0	0	0	1	1	19
sub-1002	0	0	0	1	1	19
sub-1003	0	0	0	1	1	19
sub-1004	0	0	0	1	1	19
sub-1005	0	0	0	1	1	19
sub-1006	0	0	0	1	1	19
sub-1007	0	0	0	1	1	19
sub-1008	0	0	0	1	1	19
sub-1009	0	0	0	1	1	19
sub-1010	0	0	0	1	1	19
sub-1011	0	0	0	1	1	19
sub-1012	0	0	0	1	1	19
sub-1013	0	0	0	1	1	19
sub-1014	0	0	0	1	1	19
sub-1015	0	0	0	1	1	19
sub-1016	0	0	0	1	1	19
sub-1017	0	0	0	1	1	19
sub-1018	0	0	0	1	1	19
sub-1019	0	0	0	1	1	19
sub-1020	0	0	0	1	1	19
sub-1021	0	0	0	1	1	19
sub-1022	0	0	0	1	1	19
sub-1023	0	0	0	1	1	19
sub-1024	0	0	0	1	1	19
sub-1025	0	0	0	1	1	19
sub-1026	0	0	0	1	1	19
sub-1027	0	0	0	1	1	19
sub-1028	0	0	0	1	1	19
sub-1029	0	0	0	1	1	19
sub-1030	0	0	0	1	1	19
sub-1031	0	0	0	1	1	19
sub-1032	0	0	0	1	1	19
sub-1033	0	0	0	1	1	19
sub-1034	0	0	0	1	1	19
sub-1035	0	0	0	1	1	19
sub-1036	0	0	0	1	1	19
sub-1037	0	0	0	1	1	19
sub-1038	0	0	0	1	1	19
sub-1039	0	0	0	1	1	19
sub-1040	0	0	0	1	1	19
sub-1041	0	0	0	1	1	19
sub-1042	0	0	0	1	1	19
sub-1043	0	0	0	1	1	19
sub-1044	0	0	0	1	1	19
sub-1045	0	0	0	1	1	19
sub-1046	0	0	0	1	1	19
sub-1047	0	0	0	1	1	19
sub-1048	0	0	0	1	1	19
sub-1049	0	0	0	1	1	19
sub-1050	0	0	0	1	1	19
sub-1051	0	0	0	1	1	19
sub-1052	0	0	0	1	1	19
sub-1053	0	0	0	1	1	19
sub-1054	0	0	0	1	1	19
sub-1055	0	0	0	1	1	19
sub-1056	0	0	0	1	1	19
sub-1057	0	0	0	1	1	19
sub-1058	0	0	0	1	1	19
sub-1059	0	0	0	1	1	19
sub-1060	0	0	0	1	1	19
sub-1061	0	0	0	1	1	19
sub-1062	0	0	0	1	1	19
sub-1063	0	0	0	1	1	19
sub-1064	0	0	0	1	1	19
sub-1065	0	0	0	1	1	19
sub-1066	0	0	0	1	1	19
sub-1067	0	0	0	1	1	19
sub-1068	0	0	0	1	1	19
sub-1069	0	0	0	1	1	19
sub-1070	0	0	0	1	1	19
sub-1071	0	0	0	1	1	19
sub-1072	0	0	0	1	1	19
sub-1073	0	0	0	1	1	19
sub-1074	0	0	0	1	1	19
sub-1075	0	0	0	1	1	19
sub-1076	0	0	0	1	1	19
sub-1077	0	0	0	1	1	19
sub-1078	0	0	0	1	1	19
sub-1079	0	0	0	1	1	19
sub-1080	0	0	0	1	1	19
sub-1081	0	0	0	1	1	19
sub-1082	0	0	0	1	1	19
sub-1083	0	0	0	1	1	19
sub-1084	0	0	0	1	1	19
sub-1085	0	0	0	1	1	19
sub-1086	0	0	0	1	1	19
sub-1087	0	0	0	1	1	19
sub-1088	0	0	0	1	1	19
sub-1089	0	0	0	1	1	19
sub-1090	0	0	0	1	1	19
sub-1091	0	0	0	1	1	19
sub-1092	0	0	0	1	1	19
sub-1093	0	0	0	1	1	19
sub-1094	0	0	0	1	1	19
sub-1095	0	0	0	1	1	19
