subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	4
sub-05	1	1	8	1	1	313
sub-06	1	1	8	1	1	313
sub-08	1	1	8	1	1	313
sub-09	1	1	8	1	1	313
sub-10	1	1	8	1	1	313
sub-11	1	1	8	1	1	313
sub-12	1	1	8	1	1	313
sub-14	1	1	8	1	1	313
sub-15	1	1	8	1	1	313
sub-17	1	1	8	1	1	313
sub-18	1	1	8	1	1	313
sub-19	1	1	8	1	1	313
sub-22	1	1	8	1	1	313
sub-23	1	1	8	1	1	313
sub-24	1	1	8	1	1	313
sub-25	1	1	8	1	1	313
sub-26	1	1	8	1	1	313
sub-28	1	1	8	1	1	313
sub-29	1	1	8	1	1	313
sub-30	1	1	8	1	1	313
