subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	1	92	1	1	4
sub-101	0	0	0	1	1	89
sub-102	0	0	0	1	1	89
sub-103	0	0	0	1	1	89
sub-104	0	0	0	1	1	89
sub-105	0	0	0	1	1	71
sub-106	0	0	0	1	1	89
sub-107	0	0	0	1	1	89
sub-108	0	0	0	1	1	89
sub-109	0	0	0	1	1	89
sub-110	0	0	0	1	1	89
sub-111	0	0	0	1	1	89
sub-112	0	0	0	1	1	89
sub-113	0	0	0	1	1	89
sub-114	0	0	0	1	1	89
sub-115	0	0	0	1	1	89
sub-116	0	0	0	1	1	89
sub-117	0	0	0	1	1	89
sub-118	0	0	0	1	1	89
sub-119	0	0	0	1	1	89
sub-120	0	0	0	1	1	89
sub-121	0	0	0	1	1	89
sub-122	0	0	0	1	1	89
sub-123	0	0	0	1	1	89
sub-124	0	0	0	1	1	89
sub-125	0	0	0	1	1	89
sub-126	0	0	0	1	1	89
sub-127	0	0	0	1	1	89
sub-128	0	0	0	1	1	89
sub-129	0	0	0	1	1	89
sub-130	0	0	0	1	1	89
sub-131	0	0	0	1	1	89
sub-201	0	0	0	1	1	71
sub-202	0	0	0	1	1	89
sub-203	0	0	0	1	1	89
sub-204	0	0	0	1	1	89
sub-205	0	0	0	1	1	89
sub-206	0	0	0	1	1	89
sub-207	0	0	0	1	1	89
sub-208	0	0	0	1	1	89
sub-209	0	0	0	1	1	89
sub-210	0	0	0	1	1	89
sub-211	0	0	0	1	1	89
sub-212	0	0	0	1	1	89
sub-213	0	0	0	1	1	89
sub-214	0	0	0	1	1	89
sub-215	0	0	0	1	1	89
sub-216	0	0	0	1	1	89
sub-217	0	0	0	1	1	89
sub-218	0	0	0	1	1	89
sub-219	0	0	0	1	1	89
sub-220	0	0	0	1	1	89
sub-221	0	0	0	1	1	89
sub-222	0	0	0	1	1	89
sub-223	0	0	0	1	1	89
sub-224	0	0	0	1	1	89
sub-225	0	0	0	1	1	89
sub-226	0	0	0	1	1	89
sub-227	0	0	0	1	1	89
sub-228	0	0	0	1	1	89
sub-229	0	0	0	1	1	89
sub-230	0	0	0	1	1	89
sub-301	0	0	0	1	1	89
sub-302	0	0	0	1	1	71
sub-303	0	0	0	1	1	71
sub-304	0	0	0	1	1	71
sub-305	0	0	0	1	1	71
sub-306	0	0	0	1	1	71
sub-307	0	0	0	1	1	71
sub-308	0	0	0	1	1	71
sub-309	0	0	0	1	1	71
sub-310	0	0	0	1	1	71
sub-311	0	0	0	1	1	71
sub-312	0	0	0	1	1	71
sub-313	0	0	0	1	1	71
sub-314	0	0	0	1	1	71
sub-315	0	0	0	1	1	71
sub-316	0	0	0	1	1	71
sub-317	0	0	0	1	1	71
sub-318	0	0	0	1	1	71
sub-319	0	0	0	1	1	71
sub-320	0	0	0	1	1	71
sub-321	0	0	0	1	1	71
sub-322	0	0	0	1	1	71
sub-323	0	0	0	1	1	71
sub-324	0	0	0	1	1	71
sub-325	0	0	0	1	1	71
sub-326	0	0	0	1	1	71
sub-327	0	0	0	1	1	71
sub-328	0	0	0	1	1	71
sub-329	0	0	0	1	1	71
sub-330	0	0	0	1	1	71
