subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	4
sub-01	1	1	30	1	1	825
sub-010	1	1	30	1	1	825
sub-011	1	1	30	1	1	825
sub-012	1	1	30	1	1	825
sub-013	1	1	30	1	1	825
sub-014	1	1	30	1	1	825
sub-015	1	1	30	1	1	825
sub-016	1	1	30	1	1	825
sub-017	1	1	30	1	1	825
sub-018	1	1	30	1	1	825
sub-019	1	1	20	1	1	550
sub-02	1	1	30	1	1	825
sub-03	1	1	30	1	1	825
sub-04	1	1	30	1	1	825
sub-05	1	1	30	1	1	825
sub-06	1	1	30	1	1	825
sub-07	1	1	30	1	1	825
sub-08	1	1	30	1	1	825
sub-09	1	1	30	1	1	825
