subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	1	183	1	1	5
sub-10195	0	0	0	1	1	12
sub-10843	0	0	0	1	1	12
sub-10880	0	0	0	1	1	12
sub-10985	0	0	0	1	1	6
sub-10997	0	0	0	1	1	12
sub-11048	0	0	0	1	1	12
sub-11228	0	0	0	1	1	12
sub-11248	0	0	0	1	1	12
sub-11270	0	0	0	1	1	6
sub-11272	0	0	0	1	1	6
sub-11275	0	0	0	1	1	12
sub-11289	0	0	0	1	1	12
sub-11299	0	0	0	1	1	18
sub-11314	0	0	0	1	1	6
sub-11338	0	0	0	1	1	12
sub-11346	0	0	0	1	1	12
sub-11370	0	0	0	1	1	6
sub-11389	0	0	0	1	1	12
sub-11393	0	0	0	1	1	12
sub-11394	0	0	0	1	1	12
sub-11395	0	0	0	1	1	12
sub-11403	0	0	0	1	1	12
sub-11405	0	0	0	1	1	12
sub-11409	0	0	0	1	1	12
sub-11411	0	0	0	1	1	12
sub-11414	0	0	0	1	1	12
sub-11415	0	0	0	1	1	12
sub-11419	0	0	0	1	1	12
sub-11421	0	0	0	1	1	12
sub-11425	0	0	0	1	1	12
sub-11426	0	0	0	1	1	12
sub-11429	0	0	0	1	1	12
sub-11431	0	0	0	1	1	12
sub-11434	0	0	0	1	1	6
sub-11439	0	0	0	1	1	6
sub-11441	0	0	0	1	1	12
sub-11443	0	0	0	1	1	12
sub-11444	0	0	0	1	1	12
sub-11445	0	0	0	1	1	12
sub-11447	0	0	0	1	1	12
sub-11448	0	0	0	1	1	12
sub-11449	0	0	0	1	1	12
sub-11451	0	0	0	1	1	12
sub-11452	0	0	0	1	1	12
sub-11453	0	0	0	1	1	6
sub-11455	0	0	0	1	1	12
sub-11457	0	0	0	1	1	12
sub-11458	0	0	0	1	1	12
sub-11459	0	0	0	1	1	6
sub-11460	0	0	0	1	1	12
sub-11463	0	0	0	1	1	12
sub-11465	0	0	0	1	1	12
sub-11469	0	0	0	1	1	12
sub-11470	0	0	0	1	1	6
sub-11471	0	0	0	1	1	6
sub-11472	0	0	0	1	1	12
sub-11474	0	0	0	1	1	11
sub-11475	0	0	0	1	1	12
sub-11480	0	0	0	1	1	12
sub-11481	0	0	0	1	1	12
sub-11482	0	0	0	1	1	12
sub-11484	0	0	0	1	1	12
sub-11486	0	0	0	1	1	12
sub-11487	0	0	0	1	1	18
sub-11488	0	0	0	1	1	12
sub-11489	0	0	0	1	1	6
sub-11490	0	0	0	1	1	6
sub-11492	0	0	0	1	1	12
sub-11495	0	0	0	1	1	12
sub-11496	0	0	0	1	1	12
sub-11497	0	0	0	1	1	12
sub-11498	0	0	0	1	1	12
sub-11499	0	0	0	1	1	11
sub-11501	0	0	0	1	1	6
sub-11502	0	0	0	1	1	12
sub-11503	0	0	0	1	1	6
sub-11504	0	0	0	1	1	12
sub-11506	0	0	0	1	1	12
sub-11507	0	0	0	1	1	12
sub-11508	0	0	0	1	1	12
sub-11509	0	0	0	1	1	12
sub-11510	0	0	0	1	1	6
sub-11512	0	0	0	1	1	12
sub-11513	0	0	0	1	1	12
sub-11514	0	0	0	1	1	12
sub-11515	0	0	0	1	1	12
sub-11516	0	0	0	1	1	12
sub-11517	0	0	0	1	1	6
sub-11518	0	0	0	1	1	12
sub-11519	0	0	0	1	1	6
sub-11520	0	0	0	1	1	6
sub-11521	0	0	0	1	1	6
sub-11522	0	0	0	1	1	12
sub-11524	0	0	0	1	1	6
sub-11529	0	0	0	1	1	12
sub-11531	0	0	0	1	1	12
sub-11533	0	0	0	1	1	6
sub-11535	0	0	0	1	1	12
sub-11536	0	0	0	1	1	12
sub-11537	0	0	0	1	1	12
sub-11538	0	0	0	1	1	6
sub-11541	0	0	0	1	1	12
sub-11542	0	0	0	1	1	12
sub-11543	0	0	0	1	1	12
sub-11544	0	0	0	1	1	6
sub-11546	0	0	0	1	1	6
sub-11547	0	0	0	1	1	12
sub-11549	0	0	0	1	1	6
sub-11550	0	0	0	1	1	12
sub-11551	0	0	0	1	1	12
sub-11554	0	0	0	1	1	12
sub-11555	0	0	0	1	1	6
sub-11557	0	0	0	1	1	12
sub-11558	0	0	0	1	1	12
sub-11560	0	0	0	1	1	6
sub-11561	0	0	0	1	1	12
sub-11562	0	0	0	1	1	6
sub-11564	0	0	0	1	1	6
sub-11565	0	0	0	1	1	12
sub-11568	0	0	0	1	1	12
sub-11570	0	0	0	1	1	12
sub-11571	0	0	0	1	1	12
sub-11573	0	0	0	1	1	12
sub-11574	0	0	0	1	1	6
sub-11575	0	0	0	1	1	12
sub-11576	0	0	0	1	1	17
sub-11577	0	0	0	1	1	12
sub-11579	0	0	0	1	1	12
sub-11581	0	0	0	1	1	12
sub-11582	0	0	0	1	1	6
sub-11589	0	0	0	1	1	12
sub-11592	0	0	0	1	1	12
sub-11595	0	0	0	1	1	12
sub-11599	0	0	0	1	1	12
sub-11600	0	0	0	1	1	6
sub-11603	0	0	0	1	1	6
sub-11605	0	0	0	1	1	12
sub-11609	0	0	0	1	1	6
sub-11611	0	0	0	1	1	6
sub-11616	0	0	0	1	1	6
sub-11636	0	0	0	1	1	6
sub-11637	0	0	0	1	1	6
sub-11639	0	0	0	1	1	6
sub-11641	0	0	0	1	1	6
sub-11643	0	0	0	1	1	11
sub-11644	0	0	0	1	1	6
sub-11651	0	0	0	1	1	6
sub-11660	0	0	0	1	1	6
sub-11671	0	0	0	1	1	6
