subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	42	1	1	3
sub-01	0	0	0	1	1	103
sub-02	0	0	0	1	1	143
sub-03	0	0	0	1	1	183
sub-04	0	0	0	1	1	183
sub-05	0	0	0	1	1	63
sub-06	0	0	0	1	1	183
sub-07	0	0	0	1	1	103
sub-08	0	0	0	1	1	103
sub-09	0	0	0	1	1	183
sub-10	0	0	0	1	1	183
sub-11	0	0	0	1	1	183
sub-12	0	0	0	1	1	183
sub-13	0	0	0	1	1	183
sub-14	0	0	0	1	1	103
sub-15	0	0	0	1	1	183
sub-16	0	0	0	1	1	183
sub-17	0	0	0	1	1	183
sub-18	0	0	0	1	1	183
sub-19	0	0	0	1	1	183
sub-20	0	0	0	1	1	183
sub-21	0	0	0	1	1	183
sub-22	0	0	0	1	1	163
sub-23	0	0	0	1	1	183
sub-24	0	0	0	1	1	103
sub-25	0	0	0	1	1	103
sub-26	0	0	0	1	1	183
sub-27	0	0	0	1	1	183
sub-28	0	0	0	1	1	183
sub-29	0	0	0	1	1	183
sub-30	0	0	0	1	1	183
sub-31	0	0	0	1	1	183
sub-32	0	0	0	1	1	183
sub-33	0	0	0	1	1	183
sub-34	0	0	0	1	1	103
sub-35	0	0	0	1	1	183
sub-36	0	0	0	1	1	183
sub-37	0	0	0	1	1	183
sub-38	0	0	0	1	1	183
sub-39	0	0	0	1	1	183
sub-40	0	0	0	1	1	183
sub-41	0	0	0	1	1	183
sub-42	0	0	0	1	1	103
sub-43	0	0	0	1	1	103
sub-44	0	0	0	1	1	183
sub-45	0	0	0	1	1	103
sub-46	0	0	0	1	1	183
sub-47	0	0	0	1	1	183
sub-48	0	0	0	1	1	183
sub-49	0	0	0	1	1	183
sub-50	0	0	0	1	1	123
sub-51	0	0	0	1	1	183
sub-52	0	0	0	1	1	163
sub-53	0	0	0	1	1	183
sub-54	0	0	0	1	1	183
sub-55	0	0	0	1	1	103
sub-56	0	0	0	1	1	183
sub-57	0	0	0	1	1	183
sub-58	0	0	0	1	1	183
sub-59	0	0	0	1	1	163
sub-60	0	0	0	1	1	183
sub-61	0	0	0	1	1	183
sub-62	0	0	0	1	1	63
sub-63	0	0	0	1	1	183
sub-64	0	0	0	1	1	83
sub-65	0	0	0	1	1	103
sub-66	0	0	0	1	1	183
sub-67	0	0	0	1	1	183
sub-68	0	0	0	1	1	183
sub-69	0	0	0	1	1	183
sub-70	0	0	0	1	1	83
sub-71	0	0	0	1	1	183
sub-72	0	0	0	1	1	183
sub-73	0	0	0	1	1	163
sub-74	0	0	0	1	1	183
sub-75	0	0	0	1	1	143
sub-76	0	0	0	1	1	183
sub-77	0	0	0	1	1	163
sub-78	0	0	0	1	1	103
sub-79	0	0	0	1	1	183
