subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	4
sub-509BT	1	1	2	1	1	40
sub-511BT	1	1	2	1	1	40
sub-512BT	1	1	2	1	1	40
sub-513BT	1	1	2	1	1	40
sub-514BT	1	1	2	1	1	40
sub-515BT	1	1	2	1	1	40
sub-516BT	1	1	2	1	1	40
sub-517BT	1	1	2	1	1	40
sub-518BT	1	1	2	1	1	40
sub-519BT	1	1	2	1	1	40
sub-520BT	1	1	2	1	1	40
sub-521BT	1	1	2	1	1	40
sub-522BT	1	1	2	1	1	40
sub-523BT	1	1	2	1	1	40
sub-524BT	1	1	2	1	1	40
sub-525BT	1	1	2	1	1	40
sub-526BT	1	1	2	1	1	40
sub-527BT	1	1	2	1	1	40
sub-528BT	1	1	2	1	1	40
sub-529BT	1	1	2	1	1	40
sub-531BT	1	1	2	1	1	40
sub-532BT	1	1	2	1	1	40
sub-533BT	1	1	2	1	1	40
sub-534BT	1	1	2	1	1	40
sub-535BT	1	1	2	1	1	40
sub-536BH	1	1	2	1	1	40
sub-537BT	1	1	2	1	1	40
sub-538BT	1	1	2	1	1	40
sub-539BT	1	1	2	1	1	40
sub-540BT	1	1	2	1	1	40
sub-541BT	1	1	2	1	1	40
sub-543BT	1	1	2	1	1	40
sub-544BT	1	1	2	1	1	40
sub-545BT	1	1	2	1	1	40
sub-546BT	1	1	2	1	1	40
sub-547BT	1	1	2	1	1	40
sub-548BL	1	1	2	1	1	40
sub-549BT	1	1	2	1	1	40
sub-550BT	1	1	2	1	1	40
sub-551BT	1	1	2	1	1	40
sub-552BL	1	1	2	1	1	40
sub-554BL	1	1	2	1	1	40
sub-555BH	1	1	2	1	1	40
sub-556BL	1	1	2	1	1	40
sub-557BT	1	1	2	1	1	40
sub-558BL	1	1	2	1	1	40
sub-560BH	1	1	2	1	1	40
sub-561BL	1	1	2	1	1	40
sub-563BL	1	1	2	1	1	40
sub-565BL	1	1	2	1	1	40
sub-566BT	1	1	2	1	1	40
sub-567BL	1	1	2	1	1	40
sub-568BL	1	1	2	1	1	40
sub-569BT	1	1	2	1	1	40
sub-570BL	1	1	2	1	1	40
sub-571BL	1	1	2	1	1	40
sub-572BL	1	1	2	1	1	40
sub-573BL	1	1	2	1	1	40
sub-574BH	1	1	2	1	1	40
sub-575BL	1	1	2	1	1	40
sub-578BT	1	1	2	1	1	40
sub-579BL	1	1	2	1	1	40
sub-580BH	1	1	2	1	1	40
sub-581BH	1	1	2	1	1	40
sub-582BH	1	1	2	1	1	40
sub-583BL	1	1	2	1	1	40
sub-584BL	1	1	2	1	1	40
sub-585BH	1	1	2	1	1	40
sub-586BL	1	1	2	1	1	40
sub-587BH	1	1	2	1	1	40
sub-588BH	1	1	2	1	1	40
sub-589BL	1	1	2	1	1	40
sub-590BH	1	1	2	1	1	40
sub-592BL	1	1	2	1	1	40
sub-593BL	1	1	2	1	1	40
sub-594BL	1	1	2	1	1	40
sub-595BL	1	1	2	1	1	40
sub-596BL	1	1	2	1	1	40
sub-597BL	1	1	2	1	1	40
sub-599BH	1	1	2	1	1	40
sub-600BL	1	1	2	1	1	40
sub-601BL	1	1	2	1	1	40
sub-602BL	1	1	2	1	1	40
sub-603BH	1	1	2	1	1	40
sub-604BL	1	1	2	1	1	40
sub-605BL	1	1	2	1	1	40
sub-606BL	1	1	2	1	1	40
sub-607BL	1	1	2	1	1	40
sub-608BL	1	1	2	1	1	40
sub-609BL	1	1	2	1	1	40
sub-611BT	1	1	2	1	1	40
sub-612BL	1	1	2	1	1	40
sub-613BL	1	1	2	1	1	40
sub-614BH	1	1	2	1	1	40
sub-615BH	1	1	2	1	1	40
sub-616BT	1	1	2	1	1	40
sub-617BL	1	1	2	1	1	40
sub-618BT	1	1	2	1	1	40
sub-619BH	1	1	2	1	1	40
sub-621BH	1	1	2	1	1	40
sub-622BH	1	1	2	1	1	40
sub-623BH	1	1	2	1	1	40
sub-624BT	1	1	2	1	1	40
sub-625BL	1	1	2	1	1	40
sub-626BL	1	1	2	1	1	40
sub-627BH	1	1	2	1	1	40
sub-628BL	1	1	2	1	1	40
sub-630BT	1	1	2	1	1	40
sub-631BT	1	1	2	1	1	40
sub-632BL	1	1	2	1	1	40
sub-633BT	1	1	2	1	1	40
sub-635BT	1	1	2	1	1	40
sub-636BH	1	1	2	1	1	40
sub-637BT	1	1	2	1	1	40
sub-638BL	1	1	2	1	1	40
sub-639BL	1	1	2	1	1	40
sub-640BT	1	1	2	1	1	40
sub-641BT	1	1	2	1	1	40
sub-642BT	1	1	2	1	1	40
sub-643BL	1	1	2	1	1	40
sub-644BL	1	1	2	1	1	40
sub-645BL	1	1	2	1	1	40
sub-646BL	1	1	2	1	1	40
sub-647BH	1	1	2	1	1	40
sub-648BT	1	1	2	1	1	40
sub-650BT	1	1	2	1	1	40
sub-651BH	1	1	2	1	1	40
sub-653BH	1	1	2	1	1	40
sub-654BL	1	1	2	1	1	40
sub-655BL	1	1	2	1	1	40
sub-656BL	1	1	2	1	1	40
sub-657BH	1	1	2	1	1	40
sub-659BL	1	1	2	1	1	40
sub-660BH	1	1	2	1	1	40
sub-662BT	1	1	2	1	1	40
sub-663BL	1	1	2	1	1	40
sub-664BT	1	1	2	1	1	40
sub-665BT	1	1	2	1	1	40
sub-666BT	1	1	2	1	1	40
sub-667BT	1	1	2	1	1	40
sub-668BT	1	1	2	1	1	40
sub-669BT	1	1	2	1	1	40
sub-670BT	1	1	2	1	1	40
sub-672BT	1	1	2	1	1	40
sub-673BT	1	1	2	1	1	40
sub-674BL	1	1	2	1	1	40
sub-675BT	1	1	2	1	1	40
