subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	3
sub-01	0	0	0	1	1	125
sub-12	1	1	2	1	1	34
sub-13	1	1	5	1	1	96
sub-14	1	1	5	1	1	96
sub-15	1	1	5	1	1	96
sub-16	1	1	2	1	1	45
sub-17	1	1	5	1	1	96
sub-18	1	1	5	1	1	96
sub-19	1	1	4	1	1	79
sub-20	1	1	4	1	1	79
sub-21	1	1	5	1	1	96
sub-22	1	1	4	1	1	79
sub-23	1	1	4	1	1	79
sub-24	1	1	5	1	1	96
sub-25	1	1	2	1	1	45
sub-26	1	1	5	1	1	96
sub-27	1	1	3	1	1	62
sub-28	1	1	5	1	1	96
sub-29	1	1	5	1	1	96
sub-30	1	1	4	1	1	79
