subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	161
sub-01	1	1	8	1	1	384
sub-02	1	1	8	1	1	374
sub-03	1	1	8	1	1	374
sub-04	1	1	8	1	1	374
sub-05	1	1	8	1	1	374
sub-06	1	1	8	1	1	374
sub-08	1	1	8	1	1	374
sub-09	1	1	8	1	1	374
sub-10	1	1	8	1	1	374
sub-11	1	1	8	1	1	374
sub-12	1	1	8	1	1	374
sub-13	1	1	8	1	1	374
sub-14	1	1	8	1	1	374
sub-15	1	1	8	1	1	374
sub-16	1	1	8	1	1	374
sub-17	1	1	8	1	1	374
sub-18	1	1	8	1	1	374
sub-19	1	1	8	1	1	374
sub-20	1	1	8	1	1	374
sub-21	1	1	8	1	1	374
sub-22	1	1	8	1	1	374
sub-23	1	1	8	1	1	374
sub-24	1	1	8	1	1	374
sub-25	1	1	8	1	1	374
sub-26	1	1	10	1	1	378
sub-27	1	1	8	1	1	334
sub-28	1	1	8	1	1	374
sub-29	1	1	8	1	1	374
sub-30	1	1	8	1	1	374
sub-31	1	1	8	1	1	374
sub-32	1	1	8	1	1	374
sub-33	1	1	8	1	1	374
sub-34	0	0	0	1	1	147
sub-35	0	0	0	1	1	149
sub-36	0	0	0	1	1	147
sub-37	0	0	0	1	1	145
sub-38	0	0	0	1	1	145
sub-39	0	0	0	1	1	145
sub-41	0	0	0	1	1	147
