subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	1	25	1	1	4
sub-jgrADc11L	0	0	0	1	1	90
sub-jgrADc1NT	0	0	0	1	1	90
sub-jgrADc21L	0	0	0	1	1	45
sub-jgrADc2NT	0	0	0	1	1	90
sub-jgrADc2R1	0	0	0	1	1	45
sub-jgrADc31L	0	0	0	1	1	45
sub-jgrADc31R	0	0	0	1	1	90
sub-jgrADc32L	0	0	0	1	1	90
sub-jgrADc32R	0	0	0	1	1	90
sub-jgrADc3NT2	0	0	0	1	1	45
sub-jgrADc41L	0	0	0	1	1	90
sub-jgrADc41R	0	0	0	1	1	90
sub-jgrADc42L	0	0	0	1	1	90
sub-jgrADc42R	0	0	0	1	1	90
sub-jgrADc4NT	0	0	0	1	1	90
sub-jgrADc51L	0	0	0	1	1	90
sub-jgrADc5NT	0	0	0	1	1	90
sub-jgrADc61L	0	0	0	1	1	90
sub-jgrADc61R	0	0	0	1	1	90
sub-jgrADc62L	0	0	0	1	1	45
sub-jgrADc6NT	0	0	0	1	1	90
sub-jgrADc71L	0	0	0	1	1	90
sub-jgrADc71R	0	0	0	1	1	90
sub-jgrADc7NT	0	0	0	1	1	90
sub-jgrADc81L	0	0	0	1	1	90
sub-jgrADc81R	0	0	0	1	1	90
sub-jgrADc8NT	0	0	0	1	1	90
sub-jgrADc91L	0	0	0	1	1	90
sub-jgrADc91R	0	0	0	1	1	45
sub-jgrADc9NT	0	0	0	1	1	45
