subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	1	1	1	4
sub-001	0	0	0	1	1	54
sub-002	0	0	0	1	1	54
sub-003	0	0	0	1	1	54
sub-004	0	0	0	1	1	54
sub-005	0	0	0	1	1	54
sub-006	0	0	0	1	1	54
sub-007	0	0	0	1	1	54
sub-008	0	0	0	1	1	54
sub-009	0	0	0	1	1	54
sub-010	0	0	0	1	1	54
sub-011	0	0	0	1	1	54
sub-012	0	0	0	1	1	54
sub-013	0	0	0	1	1	54
sub-014	0	0	0	1	1	54
sub-015	0	0	0	1	1	54
sub-016	0	0	0	1	1	54
sub-017	0	0	0	1	1	54
sub-018	0	0	0	1	1	54
sub-019	0	0	0	1	1	54
sub-020	0	0	0	1	1	54
sub-021	0	0	0	1	1	54
sub-022	0	0	0	1	1	54
sub-023	0	0	0	1	1	54
