subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	1	1	1	6
sub-101	0	0	0	1	1	17
sub-102	0	0	0	1	1	17
sub-103	0	0	0	1	1	17
sub-104	0	0	0	1	1	17
sub-105	0	0	0	1	1	17
sub-106	0	0	0	1	1	17
sub-107	0	0	0	1	1	17
sub-108	0	0	0	1	1	17
sub-109	0	0	0	1	1	17
sub-110	0	0	0	1	1	17
sub-111	0	0	0	1	1	17
sub-112	0	0	0	1	1	17
sub-113	0	0	0	1	1	17
sub-114	0	0	0	1	1	17
sub-115	0	0	0	1	1	17
sub-116	0	0	0	1	1	17
sub-117	0	0	0	1	1	17
sub-118	0	0	0	1	1	17
sub-119	0	0	0	1	1	17
sub-120	0	0	0	1	1	17
sub-121	0	0	0	1	1	17
sub-122	0	0	0	1	1	17
sub-123	0	0	0	1	1	17
sub-124	0	0	0	1	1	17
sub-125	0	0	0	1	1	17
sub-201	0	0	0	1	1	17
sub-202	0	0	0	1	1	17
sub-203	0	0	0	1	1	17
sub-204	0	0	0	1	1	17
sub-205	0	0	0	1	1	17
sub-206	0	0	0	1	1	17
sub-207	0	0	0	1	1	17
sub-208	0	0	0	1	1	17
sub-209	0	0	0	1	1	17
sub-210	0	0	0	1	1	17
sub-211	0	0	0	1	1	17
sub-212	0	0	0	1	1	17
sub-213	0	0	0	1	1	17
sub-214	0	0	0	1	1	17
sub-215	0	0	0	1	1	17
sub-216	0	0	0	1	1	17
sub-217	0	0	0	1	1	17
sub-218	0	0	0	1	1	17
sub-219	0	0	0	1	1	17
sub-220	0	0	0	1	1	17
sub-221	0	0	0	1	1	17
sub-222	0	0	0	1	1	17
sub-301	0	0	0	1	1	17
sub-302	0	0	0	1	1	17
sub-303	0	0	0	1	1	17
sub-304	0	0	0	1	1	17
sub-305	0	0	0	1	1	17
sub-306	0	0	0	1	1	17
sub-307	0	0	0	1	1	17
sub-308	0	0	0	1	1	17
sub-309	0	0	0	1	1	17
sub-310	0	0	0	1	1	17
sub-311	0	0	0	1	1	17
sub-312	0	0	0	1	1	17
sub-401	0	0	0	1	1	17
sub-402	0	0	0	1	1	17
sub-403	0	0	0	1	1	17
sub-404	0	0	0	1	1	17
sub-405	0	0	0	1	1	17
sub-406	0	0	0	1	1	17
sub-407	0	0	0	1	1	17
sub-408	0	0	0	1	1	17
sub-409	0	0	0	1	1	17
sub-410	0	0	0	1	1	17
sub-411	0	0	0	1	1	17
sub-412	0	0	0	1	1	17
sub-413	0	0	0	1	1	17
sub-414	0	0	0	1	1	17
sub-415	0	0	0	1	1	17
sub-416	0	0	0	1	1	17
sub-417	0	0	0	1	1	17
sub-418	0	0	0	1	1	17
sub-419	0	0	0	1	1	17
sub-420	0	0	0	1	1	17
sub-421	0	0	0	1	1	17
sub-422	0	0	0	1	1	17
