subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	7	1	1	3
sub-008	1	1	6	1	1	176
sub-022	1	1	6	1	1	159
sub-031	1	1	4	1	1	141
sub-032	1	1	6	1	1	176
sub-033	1	1	6	1	1	176
sub-037	1	1	6	1	1	176
sub-038	1	1	6	1	1	176
sub-039	1	1	6	1	1	176
sub-041	1	1	6	1	1	159
sub-043	1	1	6	1	1	176
sub-044	1	1	6	1	1	176
sub-045	1	1	6	1	1	176
sub-046	1	1	6	1	1	176
sub-048	1	1	6	1	1	176
sub-049	1	1	6	1	1	176
sub-050	1	1	6	1	1	176
sub-052	1	1	6	1	1	176
sub-053	1	1	6	1	1	176
sub-054	1	1	6	1	1	176
sub-055	1	1	6	1	1	159
