subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	2
sub-for01	1	1	1	1	1	24
sub-for02	1	1	1	1	1	24
sub-for03	1	1	1	1	1	24
sub-for04	1	1	1	1	1	24
sub-for06	1	1	1	1	1	24
sub-for08	1	1	1	1	1	24
sub-for10	1	1	1	1	1	24
sub-for11	1	1	1	1	1	24
sub-for12	1	1	1	1	1	24
sub-for13	1	1	1	1	1	24
sub-for14	1	1	1	1	1	24
sub-for15	1	1	1	1	1	24
sub-for16	1	1	1	1	1	24
sub-for17	1	1	1	1	1	24
sub-for18	1	1	1	1	1	24
sub-for19	1	1	1	1	1	24
sub-for20	1	1	1	1	1	24
sub-for21	1	1	1	1	1	24
sub-for22	1	1	1	1	1	24
sub-for23	1	1	1	1	1	24
