subject_id	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	3
sub-cm10006	1	1	129
sub-dc10004	1	1	129
sub-dd8455	1	1	58
sub-ia10010	1	1	129
sub-jm10021	1	1	129
sub-kc10014	1	1	129
sub-kd3603	1	1	129
sub-kl10012	1	1	129
sub-nb8419	1	1	58
sub-nn8813	1	1	129
sub-qh10013	1	1	129
sub-qw3602	1	1	129
sub-sa10005	1	1	129
sub-tc10003	1	1	129
sub-tq3600	1	1	129
sub-tt8602	1	1	129
