subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	5
sub-010001	1	1	4	1	1	280
sub-010002	1	1	6	1	1	500
sub-010003	1	1	2	1	1	238
sub-010004	1	1	6	1	1	500
sub-010005	1	1	6	1	1	500
sub-010006	1	1	6	1	1	500
sub-010007	1	1	6	1	1	518
sub-010008	1	1	4	1	1	280
sub-010009	1	1	4	1	1	280
sub-010010	1	1	2	1	1	238
sub-010011	1	1	4	1	1	280
sub-010012	1	1	2	1	1	220
sub-010014	1	1	4	1	1	280
sub-010015	1	1	6	1	1	500
sub-010016	1	1	6	1	1	500
sub-010017	1	1	6	1	1	500
sub-010018	1	1	4	1	1	280
sub-010019	1	1	2	1	1	238
sub-010020	1	1	2	1	1	220
sub-010021	1	1	6	1	1	500
sub-010022	1	1	6	1	1	500
sub-010023	1	1	6	1	1	500
sub-010024	1	1	6	1	1	500
sub-010025	1	1	4	1	1	280
sub-010026	1	1	6	1	1	500
sub-010027	1	1	6	1	1	500
sub-010028	1	1	2	1	1	238
sub-010029	1	1	7	1	1	480
sub-010030	1	1	6	1	1	500
sub-010031	1	1	6	1	1	500
sub-010032	1	1	2	1	1	238
sub-010033	1	1	6	1	1	500
sub-010034	1	1	6	1	1	500
sub-010035	1	1	6	1	1	500
sub-010036	1	1	6	1	1	500
sub-010037	1	1	6	1	1	500
sub-010038	1	1	6	1	1	500
sub-010039	1	1	2	1	1	238
sub-010040	1	1	6	1	1	500
sub-010041	1	1	6	1	1	500
sub-010042	1	1	6	1	1	500
sub-010043	1	1	2	1	1	238
sub-010044	1	1	6	1	1	500
sub-010045	1	1	6	1	1	500
sub-010046	1	1	6	1	1	500
sub-010047	1	1	6	1	1	500
sub-010048	1	1	6	1	1	500
sub-010049	1	1	6	1	1	500
sub-010050	1	1	6	1	1	500
sub-010051	1	1	6	1	1	500
sub-010052	1	1	6	1	1	482
sub-010053	1	1	2	1	1	238
sub-010054	1	1	4	1	1	262
sub-010055	1	1	4	1	1	262
sub-010056	1	1	6	1	1	500
sub-010057	1	1	4	1	1	262
sub-010058	1	1	4	1	1	262
sub-010059	1	1	6	1	1	500
sub-010060	1	1	6	1	1	500
sub-010061	1	1	2	1	1	238
sub-010062	1	1	6	1	1	500
sub-010063	1	1	2	1	1	238
sub-010064	1	1	6	1	1	500
sub-010065	1	1	6	1	1	500
sub-010066	1	1	2	1	1	238
sub-010067	1	1	6	1	1	500
sub-010068	1	1	6	1	1	500
sub-010069	1	1	6	1	1	500
sub-010070	1	1	6	1	1	500
sub-010071	1	1	6	1	1	500
sub-010072	1	1	6	1	1	500
sub-010073	1	1	6	1	1	500
sub-010074	1	1	6	1	1	500
sub-010075	1	1	6	1	1	500
sub-010076	1	1	6	1	1	500
sub-010077	1	1	6	1	1	500
sub-010078	1	1	6	1	1	500
sub-010079	1	1	2	1	1	238
sub-010080	1	1	6	1	1	500
sub-010081	1	1	2	1	1	238
sub-010082	1	1	4	1	1	280
sub-010083	1	1	7	1	1	444
sub-010084	1	1	6	1	1	500
sub-010085	1	1	6	1	1	500
sub-010086	1	1	6	1	1	500
sub-010087	1	1	4	1	1	369
sub-010088	1	1	6	1	1	500
sub-010089	1	1	2	1	1	238
sub-010090	1	1	6	1	1	500
sub-010091	1	1	6	1	1	500
sub-010092	1	1	6	1	1	500
sub-010093	1	1	6	1	1	500
sub-010094	1	1	6	1	1	500
sub-010096	1	1	4	1	1	262
sub-010097	1	1	4	1	1	280
sub-010098	1	1	4	1	1	280
sub-010099	1	1	4	1	1	280
sub-010100	1	1	2	1	1	238
sub-010101	1	1	4	1	1	280
sub-010102	1	1	4	1	1	280
sub-010103	1	1	4	1	1	280
sub-010104	1	1	2	1	1	238
sub-010105	1	1	4	1	1	280
sub-010106	1	1	4	1	1	280
sub-010107	1	1	4	1	1	280
sub-010108	1	1	4	1	1	280
sub-010109	1	1	4	1	1	280
sub-010110	1	1	2	1	1	238
sub-010111	1	1	4	1	1	280
sub-010112	1	1	4	1	1	280
sub-010113	1	1	4	1	1	262
sub-010114	1	1	4	1	1	280
sub-010115	1	1	4	1	1	280
sub-010116	1	1	4	1	1	280
sub-010117	1	1	4	1	1	280
sub-010118	1	1	4	1	1	280
sub-010119	1	1	4	1	1	280
sub-010120	1	1	4	1	1	280
sub-010121	1	1	4	1	1	280
sub-010122	1	1	4	1	1	280
sub-010123	1	1	4	1	1	280
sub-010124	1	1	4	1	1	280
sub-010125	1	1	4	1	1	262
sub-010126	1	1	6	1	1	500
sub-010127	1	1	4	1	1	262
sub-010128	1	1	4	1	1	262
sub-010129	1	1	4	1	1	280
sub-010130	1	1	4	1	1	280
sub-010131	1	1	4	1	1	280
sub-010132	1	1	4	1	1	280
sub-010133	1	1	5	1	1	260
sub-010134	1	1	2	1	1	238
sub-010135	1	1	4	1	1	280
sub-010136	1	1	6	1	1	500
sub-010137	1	1	6	1	1	500
sub-010138	1	1	6	1	1	463
sub-010139	1	1	4	1	1	152
sub-010140	1	1	4	1	1	280
sub-010141	1	1	6	1	1	500
sub-010142	1	1	6	1	1	500
sub-010143	1	1	4	1	1	280
sub-010144	1	1	4	1	1	280
sub-010145	1	1	4	1	1	280
sub-010146	1	1	6	1	1	500
sub-010147	1	1	4	1	1	280
sub-010148	1	1	6	1	1	500
sub-010149	1	1	4	1	1	280
sub-010150	1	1	2	1	1	238
sub-010151	1	1	4	1	1	280
sub-010152	1	1	6	1	1	500
sub-010153	1	1	4	1	1	280
sub-010154	1	1	4	1	1	280
sub-010155	1	1	6	1	1	500
sub-010156	1	1	4	1	1	280
sub-010157	1	1	6	1	1	500
sub-010158	1	1	4	1	1	280
sub-010159	1	1	4	1	1	280
sub-010160	1	1	4	1	1	189
sub-010161	1	1	4	1	1	280
sub-010162	1	1	6	1	1	500
sub-010163	1	1	6	1	1	500
sub-010164	1	1	6	1	1	500
sub-010165	1	1	6	1	1	500
sub-010166	1	1	6	1	1	500
sub-010167	1	1	4	1	1	280
sub-010168	1	1	6	1	1	500
sub-010169	1	1	2	1	1	238
sub-010170	1	1	2	1	1	238
sub-010171	1	1	4	1	1	280
sub-010172	1	1	4	1	1	280
sub-010173	1	1	4	1	1	280
sub-010174	1	1	4	1	1	280
sub-010175	1	1	4	1	1	280
sub-010176	1	1	6	1	1	500
sub-010177	1	1	4	1	1	262
sub-010178	1	1	4	1	1	280
sub-010179	1	1	4	1	1	280
sub-010180	1	1	3	1	1	129
sub-010181	1	1	4	1	1	280
sub-010182	1	1	4	1	1	280
