subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	5	1	1	4
sub-0148	1	1	1	1	1	120
sub-0178	1	1	1	1	1	120
sub-0179	1	1	1	1	1	120
sub-0182	1	1	1	1	1	120
sub-0184	1	1	1	1	1	120
sub-0185	1	1	1	1	1	120
sub-0186	1	1	1	1	1	120
sub-0187	1	1	1	1	1	120
sub-0190	1	1	1	1	1	120
sub-0192	0	1	2	1	1	120
sub-0193	1	1	1	1	1	120
sub-0194	1	1	1	1	1	120
sub-0196	1	1	1	1	1	120
sub-3080	1	1	1	1	1	120
sub-3081	1	1	1	1	1	120
sub-3091	1	1	1	1	1	120
sub-3120	1	1	1	1	1	120
sub-3128	1	1	1	1	1	120
sub-3130	1	1	1	1	1	120
sub-3142	1	1	1	1	1	120
sub-3146	1	1	1	1	1	120
sub-3148	1	1	1	1	1	120
sub-3217	1	1	1	1	1	120
sub-3227	1	1	1	1	1	120
sub-3329	1	1	1	1	1	120
