subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	1	1	1	50
sub-CON02	0	0	0	1	1	48
sub-CON03	0	0	0	1	1	48
sub-CON04	0	0	0	1	1	48
sub-CON05	0	0	0	1	1	48
sub-CON06	0	0	0	1	1	48
sub-CON07	0	0	0	1	1	48
sub-CON08	0	0	0	1	1	48
sub-CON09	0	0	0	1	1	48
sub-CON10	0	0	0	1	1	48
sub-CON11	0	0	0	1	1	48
sub-PAT01	0	0	0	1	1	48
sub-PAT02	0	0	0	1	1	48
sub-PAT03	0	0	0	1	1	48
sub-PAT05	0	0	0	1	1	48
sub-PAT06	0	0	0	1	1	48
sub-PAT07	0	0	0	1	1	48
sub-PAT08	0	0	0	1	1	48
sub-PAT10	0	0	0	1	1	48
sub-PAT11	0	0	0	1	1	48
sub-PAT13	0	0	0	1	1	48
sub-PAT15	0	0	0	1	1	48
sub-PAT16	0	0	0	1	1	48
sub-PAT17	0	0	0	1	1	48
sub-PAT20	0	0	0	1	1	48
sub-PAT23	0	0	0	1	1	48
sub-PAT24	0	0	0	1	1	48
sub-PAT25	0	0	0	1	1	48
sub-PAT26	0	0	0	1	1	48
sub-PAT28	0	0	0	1	1	48
