subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	3
sub-BigBrain	1	1	1	0	0	0
sub-PD25	0	1	1	0	0	0
