subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	3
sub-21134	1	1	3	1	1	76
sub-21138	1	1	3	1	1	76
sub-21143	1	1	3	1	1	76
sub-21147	1	1	3	1	1	76
sub-21150	1	1	3	1	1	76
sub-21156	1	1	3	1	1	76
sub-21160	1	1	3	1	1	76
sub-21163	1	1	3	1	1	76
sub-21173	1	1	3	1	1	76
sub-21175	1	1	3	1	1	76
sub-21180	1	1	3	1	1	76
sub-21187	1	1	3	1	1	76
sub-21188	1	1	3	1	1	76
sub-21248	1	1	3	1	1	76
sub-21255	1	1	3	1	1	76
sub-21256	1	1	3	1	1	76
sub-21272	1	1	3	1	1	76
sub-21297	1	1	3	1	1	76
sub-21303	1	1	3	1	1	76
sub-21346	1	1	3	1	1	76
sub-21348	1	1	3	1	1	76
sub-21349	1	1	3	1	1	76
sub-21376	1	1	3	1	1	76
sub-21407	1	1	3	1	1	76
sub-21413	1	1	3	1	1	76
sub-21439	1	1	3	1	1	76
sub-21469	1	1	3	1	1	76
sub-21487	1	1	3	1	1	76
sub-21502	1	1	3	1	1	76
sub-21508	1	1	3	1	1	76
sub-21509	1	1	3	1	1	76
sub-21565	1	1	3	1	1	76
sub-21567	1	1	3	1	1	76
sub-21586	1	1	3	1	1	76
sub-21602	1	1	3	1	1	76
sub-21677	1	1	2	1	1	55
sub-21688	1	1	3	1	1	76
sub-21715	1	1	3	1	1	76
sub-21748	1	1	3	1	1	76
sub-21752	1	1	3	1	1	76
sub-21755	1	1	3	1	1	76
sub-21772	1	1	3	1	1	76
sub-21787	1	1	3	1	1	76
sub-21791	1	1	3	1	1	76
sub-21793	1	1	3	1	1	76
sub-22576	1	1	3	1	1	76
sub-22605	1	1	3	1	1	76
sub-22610	1	1	3	1	1	76
sub-22625	1	1	3	1	1	76
sub-22680	1	1	3	1	1	76
sub-22703	1	1	3	1	1	76
sub-22708	1	1	3	1	1	76
sub-22737	1	1	3	1	1	76
sub-22741	1	1	3	1	1	76
sub-22742	1	1	3	1	1	76
sub-22754	1	1	3	1	1	76
sub-22767	1	1	3	1	1	76
sub-22776	1	1	3	1	1	76
sub-22781	1	1	3	1	1	76
sub-22792	1	1	3	1	1	76
sub-22815	1	1	3	1	1	76
sub-22841	1	1	3	1	1	76
sub-22844	1	1	3	1	1	76
sub-22847	1	1	2	1	1	55
sub-22856	1	1	3	1	1	76
sub-22858	1	1	3	1	1	76
sub-22881	1	1	3	1	1	76
sub-22892	1	1	3	1	1	76
sub-22897	1	1	3	1	1	76
sub-22932	1	1	3	1	1	76
sub-22953	1	1	3	1	1	76
sub-22960	1	1	3	1	1	76
sub-22967	1	1	3	1	1	76
sub-22973	1	1	3	1	1	76
sub-23139	1	1	3	1	1	76
