subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	1	1	1	2
sub-006	0	0	0	1	1	461
sub-010	0	0	0	1	1	484
sub-011	0	0	0	1	1	484
sub-012	0	0	0	1	1	413
sub-013	0	0	0	1	1	484
sub-015	0	0	0	1	1	484
sub-016	0	0	0	1	1	484
sub-019	0	0	0	1	1	484
sub-020	0	0	0	1	1	484
sub-021	0	0	0	1	1	484
sub-023	0	0	0	1	1	484
sub-027	0	0	0	1	1	484
sub-028	0	0	0	1	1	484
sub-029	0	0	0	1	1	484
sub-034	0	0	0	1	1	484
sub-037	0	0	0	1	1	484
sub-041	0	0	0	1	1	484
sub-042	0	0	0	1	1	484
sub-044	0	0	0	1	1	484
sub-045	0	0	0	1	1	484
sub-046	0	0	0	1	1	484
sub-047	0	0	0	1	1	484
sub-048	0	0	0	1	1	484
sub-049	0	0	0	1	1	484
sub-051	0	0	0	1	1	484
sub-052	0	0	0	1	1	484
sub-053	0	0	0	1	1	484
sub-054	0	0	0	1	1	484
sub-057	0	0	0	1	1	484
sub-058	0	0	0	1	1	413
sub-059	0	0	0	1	1	484
sub-063	0	0	0	1	1	484
sub-067	0	0	0	1	1	484
sub-081	0	0	0	1	1	413
sub-085	0	0	0	1	1	484
sub-091	0	0	0	1	1	484
sub-094	0	0	0	1	1	484
sub-098	0	0	0	1	1	484
sub-099	0	0	0	1	1	484
