subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	3
sub-m01	1	1	60	1	1	16
sub-m02	1	1	60	1	1	16
sub-m03	1	1	30	1	1	8
sub-m04	1	1	30	1	1	8
sub-m05	1	1	30	1	1	8
sub-m06	1	1	30	1	1	8
sub-m07	1	1	30	1	1	8
sub-m08	1	1	60	1	1	16
sub-m09	1	1	30	1	1	8
sub-m10	1	1	60	1	1	16
sub-m11	1	1	30	1	1	8
sub-m12	1	1	60	1	1	16
sub-m13	1	1	60	1	1	16
sub-m14	1	1	30	1	1	8
sub-r01	1	1	30	1	1	8
sub-r02	1	1	30	1	1	8
sub-r03	1	1	30	1	1	8
sub-r04	1	1	30	1	1	8
sub-r05	1	1	30	1	1	8
sub-r06	1	1	30	1	1	8
sub-r07	1	1	30	1	1	8
sub-r08	1	1	30	1	1	8
