subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	5
sub-03	0	0	0	1	1	293
sub-04	0	0	0	1	1	293
sub-05	0	0	0	1	1	293
sub-06	0	0	0	1	1	293
sub-07	0	0	0	1	1	293
sub-08	0	0	0	1	1	293
sub-09	0	0	0	1	1	293
sub-10	0	0	0	1	1	293
sub-11	0	0	0	1	1	293
sub-12	0	0	0	1	1	293
sub-13	0	0	0	1	1	293
sub-14	0	0	0	1	1	293
sub-15	0	0	0	1	1	293
sub-16	0	0	0	1	1	293
sub-17	0	0	0	1	1	293
sub-18	0	0	0	1	1	293
sub-19	0	0	0	1	1	293
sub-20	0	0	0	1	1	293
sub-22	0	0	0	1	1	293
sub-23	0	0	0	1	1	293
sub-24	0	0	0	1	1	293
sub-27	0	0	0	1	1	293
sub-28	0	0	0	1	1	293
sub-29	0	0	0	1	1	293
sub-30	0	0	0	1	1	293
sub-31	0	0	0	1	1	293
sub-32	0	0	0	1	1	293
sub-33	0	0	0	1	1	293
sub-34	0	0	0	1	1	293
sub-35	0	0	0	1	1	293
sub-38	1	1	2	1	1	241
sub-39	1	1	2	1	1	241
sub-40	1	1	2	1	1	241
sub-41	1	1	2	1	1	241
sub-42	1	1	2	1	1	241
sub-44	1	1	2	1	1	241
sub-45	1	1	2	1	1	241
sub-46	1	1	2	1	1	241
sub-47	1	1	2	1	1	241
