subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	2	1	1	3
sub-401	0	0	0	1	1	40
sub-402	0	0	0	1	1	40
sub-403	0	0	0	1	1	40
sub-404	0	0	0	1	1	40
sub-405	0	0	0	1	1	40
sub-406	0	0	0	1	1	40
sub-407	0	0	0	1	1	40
sub-408	0	0	0	1	1	40
sub-409	0	0	0	1	1	40
sub-410	0	0	0	1	1	40
sub-411	0	0	0	1	1	40
sub-412	0	0	0	1	1	40
sub-413	0	0	0	1	1	40
sub-414	0	0	0	1	1	40
sub-415	0	0	0	1	1	40
sub-416	0	0	0	1	1	40
sub-417	0	0	0	1	1	40
sub-418	0	0	0	1	1	40
sub-419	0	0	0	1	1	40
sub-420	0	0	0	1	1	40
sub-421	0	0	0	1	1	40
sub-422	0	0	0	1	1	40
sub-423	0	0	0	1	1	40
sub-424	0	0	0	1	1	40
sub-425	0	0	0	1	1	40
sub-426	0	0	0	1	1	40
sub-427	0	0	0	1	1	40
sub-428	0	0	0	1	1	40
sub-429	0	0	0	1	1	40
sub-430	0	0	0	1	1	40
sub-432	0	0	0	1	1	40
sub-433	0	0	0	1	1	40
sub-434	0	0	0	1	1	40
