subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	1	1	1	4
sub-adult01	0	0	0	1	1	40
sub-adult02	0	0	0	1	1	40
sub-adult03	0	0	0	1	1	40
sub-adult04	0	0	0	1	1	40
sub-adult05	0	0	0	1	1	40
sub-adult06	0	0	0	1	1	40
sub-adult07	0	0	0	1	1	40
sub-adult08	0	0	0	1	1	40
sub-adult09	0	0	0	1	1	40
sub-adult10	0	0	0	1	1	40
sub-adult11	0	0	0	1	1	40
sub-adult12	0	0	0	1	1	40
sub-adult13	0	0	0	1	1	40
sub-adult14	0	0	0	1	1	40
sub-adult15	0	0	0	1	1	40
sub-adult16	0	0	0	1	1	40
sub-adult17	0	0	0	1	1	40
sub-adult18	0	0	0	1	1	40
sub-adult19	0	0	0	1	1	40
sub-adult20	0	0	0	1	1	40
sub-adult21	0	0	0	1	1	40
sub-child01	0	0	0	1	1	42
sub-child02	0	0	0	1	1	40
sub-child03	0	0	0	1	1	40
sub-child04	0	0	0	1	1	42
sub-child05	0	0	0	1	1	40
sub-child06	0	0	0	1	1	42
sub-child07	0	0	0	1	1	42
sub-child08	0	0	0	1	1	40
sub-child09	0	0	0	1	1	40
sub-child10	0	0	0	1	1	40
sub-child11	0	0	0	1	1	40
sub-child12	0	0	0	1	1	40
sub-child13	0	0	0	1	1	42
sub-child14	0	0	0	1	1	40
sub-child15	0	0	0	1	1	40
sub-child16	0	0	0	1	1	40
sub-child17	0	0	0	1	1	40
sub-child18	0	0	0	1	1	40
sub-child19	0	0	0	1	1	40
sub-child20	0	0	0	1	1	42
sub-child21	0	0	0	1	1	40
sub-teen01	0	0	0	1	1	36
sub-teen02	0	0	0	1	1	36
sub-teen03	0	0	0	1	1	36
sub-teen04	0	0	0	1	1	36
sub-teen05	0	0	0	1	1	36
sub-teen06	0	0	0	1	1	36
sub-teen07	0	0	0	1	1	36
sub-teen08	0	0	0	1	1	36
sub-teen09	0	0	0	1	1	36
sub-teen10	0	0	0	1	1	36
sub-teen11	0	0	0	1	1	36
sub-teen12	0	0	0	1	1	36
sub-teen13	0	0	0	1	1	36
sub-teen14	0	0	0	1	1	36
sub-teen15	0	0	0	1	1	36
sub-teen16	0	0	0	1	1	36
sub-teen17	0	0	0	1	1	36
sub-teen18	0	0	0	1	1	38
sub-teen19	0	0	0	1	1	36
sub-teen20	0	0	0	1	1	36
