subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	4	1	1	3
sub-season101	0	0	0	1	1	5
sub-season102	0	0	0	1	1	15
sub-season103	0	0	0	1	1	5
sub-season104	0	0	0	1	1	15
sub-season105	0	0	0	1	1	15
sub-season106	0	0	0	1	1	15
sub-season107	0	0	0	1	1	15
sub-season108	0	0	0	1	1	15
sub-season109	0	0	0	1	1	10
sub-season110	0	0	0	1	1	5
sub-season112	0	0	0	1	1	15
sub-season114	0	0	0	1	1	15
sub-season116	0	0	0	1	1	15
sub-season117	0	0	0	1	1	15
sub-season119	0	0	0	1	1	5
sub-season120	0	0	0	1	1	10
sub-season121	0	0	0	1	1	15
sub-season122	0	0	0	1	1	15
sub-season123	0	0	0	1	1	15
sub-season124	0	0	0	1	1	15
sub-season125	0	0	0	1	1	15
sub-season126	0	0	0	1	1	15
sub-season127	0	0	0	1	1	15
sub-season128	0	0	0	1	1	15
sub-season129	0	0	0	1	1	15
sub-season130	0	0	0	1	1	15
sub-season131	0	0	0	1	1	15
sub-season132	0	0	0	1	1	15
sub-season133	0	0	0	1	1	15
sub-season134	0	0	0	1	1	15
sub-season135	0	0	0	1	1	15
sub-season136	0	0	0	1	1	15
sub-season137	0	0	0	1	1	15
sub-season138	0	0	0	1	1	15
sub-season139	0	0	0	1	1	15
sub-season202	0	0	0	1	1	15
sub-season204	0	0	0	1	1	15
sub-season206	0	0	0	1	1	15
sub-season207	0	0	0	1	1	15
sub-season208	0	0	0	1	1	15
sub-season211	0	0	0	1	1	15
sub-season212	0	0	0	1	1	15
sub-season213	0	0	0	1	1	15
sub-season214	0	0	0	1	1	15
sub-season215	0	0	0	1	1	15
sub-season216	0	0	0	1	1	15
sub-season217	0	0	0	1	1	15
