subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	1	1	1	1	7
sub-01	1	1	3	1	1	45
sub-02	0	1	2	1	1	45
sub-03	0	1	2	1	1	45
sub-04	0	1	2	1	1	45
sub-05	0	1	2	1	1	59
sub-06	0	1	2	1	1	46
sub-07	0	1	2	1	1	45
sub-08	0	1	2	1	1	45
sub-09	0	1	2	1	1	45
sub-10	0	1	2	1	1	45
sub-11	0	1	2	1	1	45
sub-12	0	1	2	1	1	45
sub-13	0	1	2	1	1	45
sub-14	0	1	2	1	1	45
sub-15	0	1	2	1	1	45
sub-16	0	1	2	1	1	45
sub-17	0	1	2	1	1	45
sub-18	1	1	3	1	1	45
sub-19	0	1	2	1	1	45
sub-20	0	1	2	1	1	45
sub-21	0	1	2	1	1	45
sub-22	0	1	2	1	1	45
sub-23	0	1	2	1	1	45
sub-24	0	1	2	1	1	45
sub-25	1	1	3	1	1	45
sub-26	0	1	2	1	1	45
sub-27	0	1	2	1	1	45
sub-28	0	1	2	1	1	45
sub-29	0	1	2	1	1	45
sub-30	0	1	2	1	1	45
sub-31	0	1	2	1	1	31
sub-32	0	1	16	1	1	84
sub-33	0	1	2	1	1	59
sub-34	0	1	2	1	1	59
sub-35	0	1	2	1	1	59
sub-36	0	1	2	1	1	31
sub-37	0	1	2	1	1	59
sub-38	0	1	2	1	1	59
sub-39	0	1	2	1	1	59
sub-40	0	1	2	1	1	59
sub-41	0	1	2	1	1	59
sub-42	0	1	2	1	1	59
sub-43	0	1	2	1	1	59
sub-44	0	1	2	1	1	59
