subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	3
sub-13	1	1	3	1	1	27
sub-14	1	1	3	1	1	27
sub-15	1	1	3	1	1	27
sub-16	1	1	3	1	1	27
sub-17	1	1	3	1	1	27
sub-18	1	1	3	1	1	27
sub-19	1	1	3	1	1	27
sub-20	1	1	3	1	1	27
sub-21	1	1	3	1	1	27
sub-22	1	1	3	1	1	27
sub-23	1	1	3	1	1	27
sub-24	1	1	3	1	1	27
sub-25	1	1	2	1	1	18
sub-27	1	1	3	1	1	27
sub-29	1	1	3	1	1	27
sub-30	1	1	3	1	1	27
sub-31	1	1	3	1	1	27
sub-32	1	1	3	1	1	27
sub-33	1	1	3	1	1	27
sub-34	1	1	3	1	1	27
