subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	2	1	1	14
sub-Ey112	0	0	0	1	1	879
sub-Ey113	0	0	0	1	1	879
sub-Ey114	0	0	0	1	1	879
sub-Ey117	0	0	0	1	1	760
sub-Ey119	0	0	0	1	1	760
sub-Ey142	0	0	0	1	1	760
sub-Ey143	0	0	0	1	1	879
sub-Ey144	0	0	0	1	1	522
sub-Ey145	0	0	0	1	1	879
sub-Ey146	0	0	0	1	1	760
sub-Ey153	0	0	0	1	1	760
sub-Ey154	0	0	0	1	1	879
sub-Ey155	0	0	0	1	1	641
sub-Ey156	0	0	0	1	1	879
sub-Ey157	0	0	0	1	1	760
sub-Ey158	0	0	0	1	1	879
sub-Ey159	0	0	0	1	1	879
sub-Ey160	0	0	0	1	1	760
sub-Ey161	0	0	0	1	1	760
