subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	0	0	0	1	1	3
sub-718211	1	1	4	1	1	25
sub-718213	1	1	4	1	1	25
sub-718216	1	1	4	1	1	25
sub-718217	1	1	4	1	1	25
sub-718220	1	1	4	1	1	25
sub-718221	1	1	4	1	1	25
sub-718315	1	1	4	1	1	25
sub-718318	1	1	4	1	1	25
sub-718320	1	1	4	1	1	25
sub-718321	1	1	4	1	1	25
sub-718322	1	1	4	1	1	25
sub-718323	1	1	4	1	1	25
sub-718518	1	1	4	1	1	25
sub-719211	1	1	4	1	1	25
sub-719215	1	1	4	1	1	25
sub-719222	1	1	4	1	1	25
sub-719224	1	1	4	1	1	25
sub-719225	1	1	4	1	1	25
sub-719226	1	1	4	1	1	25
sub-719231	1	1	4	1	1	25
sub-719232	1	1	4	1	1	25
sub-719238	1	1	4	1	1	25
sub-719241	1	1	4	1	1	25
sub-719245	1	1	4	1	1	25
sub-719247	1	1	4	1	1	25
sub-719311	1	1	4	1	1	25
sub-719312	1	1	4	1	1	25
sub-719313	1	1	8	1	1	50
sub-719315	1	1	4	1	1	25
sub-719316	1	1	4	1	1	25
sub-719318	1	1	4	1	1	25
sub-719319	1	1	4	1	1	25
sub-719322	1	1	4	1	1	25
sub-719326	1	1	4	1	1	25
sub-719327	1	1	4	1	1	25
sub-719329	1	1	4	1	1	25
sub-719330	1	1	4	1	1	25
sub-719331	1	1	4	1	1	25
sub-719332	1	1	4	1	1	25
sub-719334	1	1	4	1	1	25
sub-719335	1	1	4	1	1	25
sub-719337	1	1	4	1	1	25
sub-719339	1	1	4	1	1	25
sub-719341	1	1	4	1	1	25
sub-719345	1	1	4	1	1	25
sub-719348	1	1	4	1	1	25
sub-719349	1	1	4	1	1	25
sub-719350	1	1	4	1	1	25
sub-719351	1	1	4	1	1	25
sub-719354	1	1	4	1	1	25
sub-719355	1	1	4	1	1	25
sub-719356	1	1	4	1	1	25
sub-719358	1	1	4	1	1	25
sub-719360	1	1	4	1	1	25
sub-719362	1	1	4	1	1	25
sub-719364	1	1	4	1	1	25
sub-719369	1	1	4	1	1	25
sub-719370	1	1	4	1	1	25
sub-719371	1	1	4	1	1	25
sub-719511	1	1	4	1	1	25
sub-719515	1	1	4	1	1	25
sub-719518	1	1	4	1	1	25
sub-719522	1	1	4	1	1	25
sub-719523	1	1	4	1	1	25
sub-719524	1	1	4	1	1	25
sub-719525	1	1	4	1	1	25
sub-719526	1	1	4	1	1	25
sub-719527	1	1	4	1	1	25
sub-719528	1	1	4	1	1	25
sub-719530	1	1	4	1	1	25
sub-719531	1	1	4	1	1	25
sub-719535	1	1	4	1	1	25
sub-719536	1	1	4	1	1	25
sub-720219	1	1	4	1	1	25
sub-720220	1	1	4	1	1	25
sub-720311	1	1	4	1	1	25
sub-720312	1	1	4	1	1	25
sub-720314	1	1	4	1	1	25
sub-720316	1	1	4	1	1	25
sub-720317	1	1	4	1	1	25
sub-720318	1	1	4	1	1	25
sub-720319	1	1	4	1	1	25
sub-720320	1	1	4	1	1	25
sub-720511	1	1	4	1	1	25
sub-720515	1	1	4	1	1	25
sub-720516	1	1	4	1	1	25
sub-720517	1	1	4	1	1	25
