subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
root	1	1	2	1	1	3
sub-1295	0	0	0	1	1	97
sub-1859	0	0	0	1	1	97
sub-1875	0	0	0	1	1	97
sub-1949	0	0	0	1	1	97
sub-2439	0	0	0	1	1	97
sub-2575	0	0	0	1	1	97
sub-3013	0	0	0	1	1	97
sub-3018	0	0	0	1	1	97
sub-3023	0	0	0	1	1	97
sub-3031	0	0	0	1	1	97
sub-3042	0	0	0	1	1	97
sub-3043	0	0	0	1	1	97
sub-3046	0	0	0	1	1	97
sub-3075	0	0	0	1	1	97
sub-3223	0	0	0	1	1	97
sub-3425	0	0	0	1	1	97
sub-3710	0	0	0	1	1	97
sub-3711	0	0	0	1	1	97
sub-3712	0	0	0	1	1	97
sub-3735	0	0	0	1	1	97
sub-3746	0	0	0	1	1	97
sub-3761	0	0	0	1	1	97
sub-3762	0	0	0	1	1	97
sub-3763	0	0	0	1	1	97
sub-3767	0	0	0	1	1	97
sub-3768	0	0	0	1	1	97
sub-3775	0	0	0	1	1	97
sub-3778	0	0	0	1	1	97
sub-3783	0	0	0	1	1	97
sub-3786	0	0	0	1	1	97
sub-3816	0	0	0	1	1	97
sub-3849	0	0	0	1	1	97
sub-3850	0	0	0	1	1	97
sub-3851	0	0	0	1	1	97
sub-3852	0	0	0	1	1	97
